Field	X	Y
0	-4.08852e-07	-4.65664e-08
-5	-3.73462e-07	3.81845e-08
-10	-3.63218e-07	-7.0781e-08
-15	-4.47968e-07	-2.42145e-08
-20	-4.82429e-07	-9.3133e-10
-25	-4.95467e-07	1.30386e-08
-30	-5.90462e-07	9.3133e-10
-35	-5.70904e-07	8.38196e-09
-40	-6.67762e-07	1.86266e-09
-45	-7.2271e-07	2.98025e-08
-50	-8.39125e-07	-6.51929e-09
-55	-4.72182e-07	-1.67639e-08
-60	1.15484e-07	8.19568e-08
-65	1.79746e-07	5.1223e-08
-70	2.75673e-07	6.51929e-09
-75	2.54253e-07	7.73002e-08
-80	2.47734e-07	1.02446e-08
-85	1.70433e-07	0.0
-90	1.20142e-07	0.0
-95	1.07103e-07	9.31328e-09
-100	-1.02446e-08	3.44592e-08
-105	-1.20142e-07	5.1223e-08
-110	-7.35749e-08	6.05364e-08
-115	-5.86735e-08	6.51929e-09
-120	-6.70557e-08	0.0
-125	-6.7987e-08	0.0
-130	-1.57394e-07	3.72531e-08
-135	-1.35974e-07	1.1921e-07
-140	-1.25729e-07	1.21073e-07
