Field	X	Y
0	-1.39699e-07	1.57394e-07
-5	-2.34694e-07	1.49944e-07
-10	-1.88128e-07	1.36905e-07
-15	-1.76021e-07	3.72531e-08
-20	-1.44356e-07	1.39699e-08
-25	-1.26661e-07	1.86266e-09
-30	-1.46219e-07	0.0
-35	-1.34111e-07	9.31327e-08
-40	-1.27592e-07	6.5193e-08
-45	-1.9651e-07	3.53905e-08
-50	-2.53322e-07	4.65664e-09
-55	3.00819e-07	0.0
-60	8.95005e-07	8.38195e-08
-65	5.886e-07	1.18278e-07
-70	1.24798e-07	2.98025e-08
-75	-3.72532e-09	1.00583e-07
-80	-1.67639e-07	5.30856e-08
-85	-3.05476e-07	3.44592e-08
-90	-2.99888e-07	3.72531e-08
-95	-2.68223e-07	3.72532e-09
-100	-2.50528e-07	1.11759e-08
-105	-2.48665e-07	9.3133e-10
-110	-2.23518e-07	-7.45064e-09
-115	-2.35626e-07	5.68109e-08
-120	-1.50875e-07	1.86266e-08
-125	-2.16999e-07	1.11759e-07
-130	-3.11995e-07	1.23867e-07
-135	-2.23518e-07	4.65664e-08
-140	-2.39352e-07	-1.95579e-08
