Field	X	Y
0	-2.44008e-07	-1.36905e-07
-5	-3.64149e-07	-1.02446e-08
-10	-4.41449e-07	4.09784e-08
-15	-3.16651e-07	5.58796e-09
-20	-3.47385e-07	2.51458e-08
-25	-3.75325e-07	7.45064e-09
-30	-3.50179e-07	6.42617e-08
-35	-3.42729e-07	2.79398e-08
-40	-4.27479e-07	9.31327e-08
-45	-6.40754e-07	1.20142e-07
-50	-6.71487e-07	8.10255e-08
-55	-2.34694e-07	-2.79398e-09
-60	4.13509e-07	8.28882e-08
-65	5.55072e-07	6.70557e-08
-70	4.99193e-07	8.19568e-08
-75	3.0175e-07	5.1223e-08
-80	7.63689e-08	5.58796e-09
-85	-2.07686e-07	0.0
-90	-1.52738e-07	6.23991e-08
-95	-2.319e-07	2.42145e-08
-100	-2.16068e-07	1.86266e-09
-105	-2.32832e-07	-1.30386e-08
-110	-1.98373e-07	3.16652e-08
-115	-1.66708e-07	3.44592e-08
-120	-1.27592e-07	3.35278e-08
-125	-1.24798e-07	1.11759e-08
-130	-1.08965e-07	1.11759e-08
-135	-2.23518e-07	-3.72532e-09
-140	-2.49596e-07	3.35278e-08
