Field	X	Y
0	1.04309e-07	-2.14205e-08
-5	-1.00583e-07	3.44592e-08
-10	-1.10828e-07	1.76952e-08
-15	-1.18278e-07	1.86266e-09
-20	-1.23867e-07	9.9652e-08
-25	-1.24798e-07	4.74977e-08
-30	-2.03961e-07	4.65664e-09
-35	-1.90922e-07	-7.45064e-09
-40	-2.73811e-07	5.58796e-08
-45	-3.54836e-07	8.75448e-08
-50	-2.61703e-07	2.98025e-08
-55	3.94883e-07	-2.32832e-08
-60	1.03843e-06	6.05364e-08
-65	5.41102e-07	6.5193e-08
-70	-5.86735e-08	-6.05364e-08
-75	-2.04892e-07	2.42145e-08
-80	-1.63914e-07	1.10828e-07
-85	-3.31553e-07	7.45063e-08
-90	-3.75325e-07	7.45064e-09
-95	-3.58561e-07	-7.63689e-08
-100	-2.73811e-07	-5.58796e-09
-105	-2.42146e-07	2.70085e-08
-110	-1.91853e-07	8.38195e-08
-115	-1.60188e-07	2.11411e-07
-120	-2.19793e-07	6.61244e-08
-125	-2.46802e-07	6.51929e-09
-130	-2.18862e-07	1.00583e-07
-135	-2.30969e-07	6.42617e-08
-140	-2.30038e-07	6.51929e-09
