Field	X	Y
0	-2.81261e-07	0.0
-5	-9.77893e-08	1.31317e-07
-10	-1.21073e-07	1.24798e-07
-15	-2.60771e-08	6.42617e-08
-20	-9.22014e-08	1.76952e-08
-25	-1.48081e-07	9.59267e-08
-30	-2.18862e-07	3.44592e-08
-35	-2.42146e-07	2.79398e-08
-40	-2.48665e-07	1.44356e-07
-45	-3.46454e-07	9.12701e-08
-50	-3.11995e-07	-3.63218e-08
-55	3.55767e-07	-3.16652e-08
-60	9.70445e-07	-3.72532e-09
-65	6.09089e-07	9.12701e-08
-70	1.08034e-07	1.18278e-07
-75	-8.47508e-08	1.1921e-07
-80	-1.88128e-07	5.40169e-08
-85	-2.43077e-07	1.11759e-07
-90	-3.41797e-07	5.58796e-08
-95	-2.68223e-07	-4.74977e-08
-100	-2.50528e-07	-2.60771e-08
-105	-2.70085e-07	6.5193e-08
-110	-2.00235e-07	3.53905e-08
-115	-2.41214e-07	5.40169e-08
-120	-2.48665e-07	9.77893e-08
-125	-2.60772e-07	1.30386e-08
-130	-2.55184e-07	4.65664e-09
-135	-2.16999e-07	9.9652e-08
-140	-1.65776e-07	2.79398e-08
