Field	X	Y
0	-2.02098e-07	1.08965e-07
-5	-4.76841e-07	-1.02446e-08
-10	-4.49831e-07	4.93603e-08
-15	-4.67526e-07	2.79398e-08
-20	-5.6066e-07	-5.40169e-08
-25	-5.10368e-07	-8.38196e-09
-30	-6.01638e-07	-9.3133e-10
-35	-6.8732e-07	0.0
-40	-8.04666e-07	3.72532e-09
-45	-8.57752e-07	-3.81845e-08
-50	-9.68583e-07	2.79398e-08
-55	-5.17819e-07	7.26436e-08
-60	1.95579e-08	1.1921e-07
-65	1.37837e-07	1.23867e-07
-70	3.39935e-07	1.23867e-07
-75	2.79399e-07	7.82316e-08
-80	2.5239e-07	2.60771e-08
-85	2.03961e-07	3.72532e-09
-90	1.35974e-07	7.35749e-08
-95	8.19568e-08	6.14677e-08
-100	-2.14205e-08	1.67639e-08
-105	-1.13622e-07	7.45063e-08
-110	-6.5193e-08	1.21073e-08
-115	-1.18278e-07	2.79398e-09
-120	-2.11411e-07	0.0
-125	-1.46219e-07	9.6858e-08
-130	-2.07686e-07	6.05364e-08
-135	-1.48081e-07	8.38196e-09
-140	-2.02098e-07	-1.02446e-08
