Field	X	Y
0	-5.01987e-07	1.30386e-08
-5	-3.83707e-07	4.5635e-08
-10	-4.00471e-07	9.49954e-08
-15	-3.85569e-07	4.8429e-08
-20	-4.55419e-07	1.02446e-07
-25	-5.21544e-07	1.1921e-07
-30	-5.01055e-07	1.16416e-07
-35	-5.44827e-07	1.3318e-07
-40	-6.35166e-07	1.03377e-07
-45	-7.4413e-07	1.21073e-07
-50	-8.54958e-07	1.16416e-07
-55	-4.12578e-07	5.96051e-08
-60	1.63914e-07	6.05364e-08
-65	2.41214e-07	1.02446e-07
-70	3.21308e-07	1.76952e-08
-75	1.89059e-07	9.31327e-08
-80	1.83471e-07	1.1921e-07
-85	1.94647e-07	2.14205e-08
-90	1.56463e-07	9.12701e-08
-95	-3.16652e-08	2.14205e-08
-100	-1.15484e-07	1.07103e-07
-105	-7.54376e-08	7.45063e-08
-110	-1.66708e-07	9.31328e-09
-115	-1.34111e-07	8.66135e-08
-120	-1.32249e-07	9.4064e-08
-125	-2.29106e-07	-3.63218e-08
-130	-2.47734e-07	8.38195e-08
-135	-1.50875e-07	1.1921e-07
-140	-1.38768e-07	6.33304e-08
