Field	X	Y
0	-4.25616e-07	1.77884e-07
-5	-3.87432e-07	1.30386e-08
-10	-4.81497e-07	4.09784e-08
-15	-4.96399e-07	6.5193e-08
-20	-4.44243e-07	3.91158e-08
-25	-5.35514e-07	5.77422e-08
-30	-5.40171e-07	1.10828e-07
-35	-5.33651e-07	3.91158e-08
-40	-6.68693e-07	-5.1223e-08
-45	-7.37611e-07	-1.21073e-08
-50	-7.70207e-07	-9.3133e-10
-55	-2.72879e-07	4.8429e-08
-60	2.47734e-07	2.79398e-08
-65	4.5635e-08	5.30856e-08
-70	1.56463e-07	9.31328e-09
-75	1.9651e-07	9.3133e-10
-80	1.95579e-07	1.01515e-07
-85	2.99888e-07	1.22004e-07
-90	1.60188e-07	6.05364e-08
-95	1.76952e-08	5.58796e-09
-100	-1.02446e-08	4.93603e-08
-105	-9.22014e-08	-2.14205e-08
-110	-1.22004e-07	-7.45064e-09
-115	-1.24798e-07	5.49483e-08
-120	-2.03961e-07	2.32832e-08
-125	-1.546e-07	4.5635e-08
-130	-1.50875e-07	7.45064e-09
-135	-1.31317e-07	6.61244e-08
-140	-1.41562e-07	3.91158e-08
