Field	X	Y
0	-3.33415e-07	5.68109e-08
-5	-2.50528e-07	7.45064e-09
-10	-2.06755e-07	0.0
-15	-1.32249e-07	4.65664e-09
-20	-1.24798e-07	3.25965e-08
-25	-1.66708e-07	2.32832e-08
-30	-1.81609e-07	1.80677e-07
-35	-1.31317e-07	5.30856e-08
-40	-2.20724e-07	2.79398e-09
-45	-2.46802e-07	6.98496e-08
-50	-2.32832e-07	-9.3133e-10
-55	3.22239e-07	9.03387e-08
-60	8.73584e-07	6.98496e-08
-65	5.03849e-07	2.60771e-08
-70	-1.67639e-08	-1.49013e-08
-75	-1.27592e-07	3.44592e-08
-80	-2.11411e-07	2.04892e-08
-85	-3.11995e-07	1.86266e-09
-90	-3.66943e-07	4.65664e-09
-95	-3.52042e-07	4.47037e-08
-100	-3.53904e-07	3.35278e-08
-105	-2.84055e-07	-1.49013e-08
-110	-2.53322e-07	-5.58796e-09
-115	-2.04892e-07	1.86266e-09
-120	-2.42146e-07	1.86266e-08
-125	-2.34694e-07	5.1223e-08
-130	-1.83471e-07	3.72532e-09
-135	-2.39352e-07	5.30856e-08
-140	-2.51459e-07	7.45064e-09
