Field	X	Y
0	-6.55655e-07	2.79398e-08
-5	-4.02333e-07	8.84761e-08
-10	-4.03264e-07	4.47037e-08
-15	-4.33998e-07	3.72532e-09
-20	-5.1875e-07	4.37724e-08
-25	-5.49484e-07	2.70085e-08
-30	-6.76144e-07	4.65664e-08
-35	-6.38891e-07	6.51929e-09
-40	-7.10603e-07	0.0
-45	-8.62408e-07	0.0
-50	-8.81966e-07	0.0
-55	-5.23407e-07	0.0
-60	4.47037e-08	0.0
-65	1.95579e-07	1.86266e-09
-70	3.5111e-07	0.0
-75	2.84055e-07	4.65664e-09
-80	2.57978e-07	9.87206e-08
-85	1.95579e-07	1.21073e-07
-90	3.44592e-08	6.61244e-08
-95	-4.65664e-08	6.51929e-09
-100	-7.45064e-09	0.0
-105	-5.40169e-08	9.03387e-08
-110	-6.33304e-08	6.5193e-08
-115	-1.17347e-07	7.63689e-08
-120	-1.85334e-07	4.47037e-08
-125	-1.83471e-07	-9.22014e-08
-130	-2.03029e-07	-5.21543e-08
-135	-1.23867e-07	8.84761e-08
-140	-1.74158e-07	2.60771e-08
