Field	X	Y
0	-2.23519e-08	1.67639e-07
-5	-1.18278e-07	6.33304e-08
-10	-1.44356e-07	8.94074e-08
-15	-1.56463e-07	1.20142e-07
-20	-6.05364e-08	1.58326e-08
-25	-1.09897e-07	-1.00583e-07
-30	-1.23867e-07	6.7987e-08
-35	-1.55532e-07	1.1921e-07
-40	-2.35626e-07	1.18278e-07
-45	-2.14205e-07	8.00942e-08
-50	-2.37488e-07	5.21543e-08
-55	4.91742e-07	4.8429e-08
-60	1.08965e-06	1.07103e-07
-65	5.67179e-07	4.37724e-08
-70	-2.23519e-08	9.12701e-08
-75	-1.22004e-07	5.1223e-08
-80	-2.39352e-07	9.31328e-09
-85	-4.29342e-07	9.03387e-08
-90	-3.89295e-07	2.32832e-08
-95	-3.60424e-07	-1.67639e-08
-100	-2.25381e-07	5.68109e-08
-105	-2.25381e-07	3.72531e-08
-110	-2.39352e-07	4.65664e-09
-115	-1.42493e-07	9.12701e-08
-120	-1.91853e-07	6.05364e-08
-125	-2.50528e-07	5.77422e-08
-130	-2.39352e-07	8.38196e-09
-135	-2.48665e-07	8.94074e-08
-140	-2.48665e-07	2.23519e-08
