Field	X	Y
0	-6.03501e-07	1.546e-07
-5	-4.35861e-07	1.39699e-08
-10	-4.67526e-07	0.0
-15	-5.31789e-07	-1.86266e-09
-20	-5.8208e-07	-8.56821e-08
-25	-6.17471e-07	-3.16652e-08
-30	-5.76492e-07	7.82316e-08
-35	-5.91393e-07	1.02446e-08
-40	-7.21779e-07	7.45063e-08
-45	-8.0001e-07	2.88711e-08
-50	-9.9466e-07	4.65664e-09
-55	-5.61591e-07	0.0
-60	1.86266e-08	-2.79398e-09
-65	1.99304e-07	0.0
-70	3.52042e-07	0.0
-75	3.21308e-07	0.0
-80	2.56116e-07	0.0
-85	2.30038e-07	0.0
-90	7.73002e-08	1.58326e-08
-95	1.02446e-08	3.07339e-08
-100	-8.66135e-08	8.66135e-08
-105	-2.88711e-08	1.67639e-08
-110	-1.08034e-07	1.30386e-08
-115	-1.17347e-07	3.44592e-08
-120	-1.69502e-07	2.04892e-08
-125	-2.40283e-07	8.38196e-09
-130	-1.546e-07	1.02446e-08
-135	-1.26661e-07	5.40169e-08
-140	-1.80677e-07	2.51458e-08
