Field	X	Y
0	4.5635e-08	-1.36905e-07
-5	-7.82316e-08	2.51458e-08
-10	-9.03387e-08	1.06171e-07
-15	-1.06171e-07	3.25965e-08
-20	-1.28523e-07	1.39699e-08
-25	-1.37837e-07	1.03377e-07
-30	-2.30969e-07	9.6858e-08
-35	-1.27592e-07	8.56821e-08
-40	-1.1921e-07	7.45064e-09
-45	-2.35626e-07	3.07339e-08
-50	-3.0175e-07	9.31328e-09
-55	2.71017e-07	5.21543e-08
-60	9.30395e-07	1.14553e-07
-65	5.71836e-07	4.65664e-08
-70	7.45063e-08	7.45064e-09
-75	-1.04309e-07	4.19097e-08
-80	-1.44356e-07	3.44592e-08
-85	-4.2096e-07	7.82316e-08
-90	-3.73462e-07	1.93716e-07
-95	-2.06755e-07	1.1269e-07
-100	-3.17583e-07	2.60771e-08
-105	-2.74742e-07	2.32832e-08
-110	-2.50528e-07	9.59267e-08
-115	-2.04892e-07	1.00583e-07
-120	-1.95579e-07	2.32832e-08
-125	-2.23518e-07	7.54376e-08
-130	-2.46802e-07	1.28523e-07
-135	-1.69502e-07	2.70085e-08
-140	-3.00819e-07	1.86266e-08
