Field	X	Y
0	-1.22935e-07	1.39699e-08
-5	-4.08852e-07	-3.53905e-08
-10	-4.09784e-07	5.77422e-08
-15	-4.47968e-07	1.14553e-07
-20	-4.84291e-07	1.22935e-07
-25	-5.22476e-07	3.44592e-08
-30	-5.00124e-07	2.79398e-09
-35	-5.07574e-07	-1.02446e-08
-40	-6.70556e-07	-1.02446e-08
-45	-7.65551e-07	-9.3133e-10
-50	-9.03387e-07	3.25965e-08
-55	-4.55419e-07	1.11759e-08
-60	1.31317e-07	1.21073e-08
-65	2.08617e-07	4.74977e-08
-70	2.49596e-07	1.14553e-07
-75	1.70433e-07	2.88711e-08
-80	2.39352e-07	9.31327e-08
-85	2.8778e-07	9.6858e-08
-90	1.46219e-07	2.79398e-08
-95	9.77893e-08	6.51929e-09
-100	3.91158e-08	-7.45064e-09
-105	-9.22014e-08	1.39699e-08
-110	-1.60188e-07	4.65664e-09
-115	-1.29455e-07	6.5193e-08
-120	-1.25729e-07	7.73002e-08
-125	-1.16416e-07	7.45064e-09
-130	-1.43425e-07	-1.58326e-08
-135	-6.89183e-08	9.31327e-08
-140	-1.17347e-07	3.16652e-08
