Field	X	Y
0	-5.65316e-07	0.0
-5	-3.66012e-07	-9.31328e-09
-10	-3.66012e-07	-8.10255e-08
-15	-4.95467e-07	-5.40169e-08
-20	-5.54141e-07	-1.21073e-08
-25	-5.59729e-07	4.65664e-09
-30	-5.40171e-07	0.0
-35	-5.22476e-07	0.0
-40	-6.98496e-07	0.0
-45	-7.74864e-07	9.31327e-08
-50	-8.87554e-07	1.86266e-08
-55	-3.66943e-07	9.3133e-10
-60	1.37837e-07	6.89183e-08
-65	1.89991e-07	1.11759e-08
-70	2.42146e-07	-1.86266e-08
-75	1.99304e-07	4.19097e-08
-80	1.65776e-07	-1.02446e-08
-85	1.69502e-07	8.47508e-08
-90	1.73227e-07	1.20142e-07
-95	1.67639e-08	8.38195e-08
-100	-1.59257e-07	1.11759e-08
-105	-1.53669e-07	-4.28411e-08
-110	-1.27592e-07	-6.51929e-09
-115	-2.23518e-07	9.6858e-08
-120	-1.57394e-07	7.35749e-08
-125	-1.49944e-07	1.04309e-07
-130	-1.78815e-07	8.00942e-08
-135	-1.38768e-07	1.21073e-08
-140	-1.25729e-07	5.58796e-08
