Field	X	Y
0	-2.79398e-09	-2.47734e-07
-5	-1.0524e-07	-2.14205e-08
-10	-7.54376e-08	9.77893e-08
-15	-1.69502e-07	6.05364e-08
-20	-1.36905e-07	4.65664e-08
-25	-1.24798e-07	1.06171e-07
-30	-1.16416e-07	8.75448e-08
-35	-1.62051e-07	1.30386e-08
-40	-1.0524e-07	2.79398e-08
-45	-2.01167e-07	4.65664e-09
-50	-2.44008e-07	-1.95579e-08
-55	4.46105e-07	-9.3133e-10
-60	1.15857e-06	1.02446e-07
-65	5.83943e-07	6.70557e-08
-70	-8.66135e-08	9.49954e-08
-75	-2.35626e-07	4.65664e-08
-80	-2.92437e-07	1.13622e-07
-85	-3.64149e-07	1.22935e-07
-90	-3.85569e-07	3.44592e-08
-95	-3.07338e-07	3.16652e-08
-100	-3.38072e-07	2.70085e-08
-105	-3.56698e-07	1.86266e-09
-110	-3.33415e-07	1.39699e-08
-115	-2.58909e-07	-1.86266e-09
-120	-2.46802e-07	9.87206e-08
-125	-1.76952e-07	1.21073e-07
-130	-1.80677e-07	3.63218e-08
-135	-2.64497e-07	6.33304e-08
-140	-1.48081e-07	9.12701e-08
