Field	X	Y
0	-5.86735e-08	1.58326e-08
-5	-4.93603e-08	4.65664e-08
-10	-1.13622e-07	1.14553e-07
-15	-9.49954e-08	1.22935e-07
-20	-1.88128e-07	3.25965e-08
-25	-1.41562e-07	1.86266e-09
-30	-1.26661e-07	1.11759e-08
-35	-1.46219e-07	1.86266e-08
-40	-2.35626e-07	1.39699e-08
-45	-3.07338e-07	3.72532e-09
-50	-2.58909e-07	-5.68109e-08
-55	2.53322e-07	-7.45064e-09
-60	9.39708e-07	6.5193e-08
-65	6.04432e-07	2.79398e-08
-70	1.34111e-07	-6.14677e-08
-75	-4.65664e-09	-9.31328e-09
-80	-1.02446e-07	3.07339e-08
-85	-2.29106e-07	1.0524e-07
-90	-2.25381e-07	1.1921e-07
-95	-3.40866e-07	3.91158e-08
-100	-2.96162e-07	-5.30856e-08
-105	-3.39003e-07	-7.35749e-08
-110	-3.37141e-07	3.72531e-08
-115	-1.77884e-07	6.89183e-08
-120	-1.93716e-07	1.58326e-08
-125	-2.09548e-07	6.98496e-08
-130	-2.15136e-07	2.79398e-08
-135	-1.38768e-07	2.32832e-08
-140	-2.27244e-07	4.65664e-09
