Field	X	Y
0	-3.52973e-07	-4.19097e-08
-5	-3.79981e-07	5.1223e-08
-10	-4.23754e-07	2.60771e-08
-15	-5.40171e-07	1.08965e-07
-20	-5.4669e-07	1.22935e-07
-25	-4.76841e-07	1.14553e-07
-30	-5.64385e-07	2.79398e-08
-35	-6.16539e-07	8.56821e-08
-40	-6.22127e-07	1.86266e-08
-45	-7.27367e-07	6.05364e-08
-50	-8.54026e-07	6.51929e-09
-55	-3.82775e-07	-1.11759e-08
-60	1.49013e-07	-4.28411e-08
-65	1.37837e-07	1.86266e-09
-70	1.81609e-07	4.93603e-08
-75	1.70433e-07	6.51929e-09
-80	2.15136e-07	-5.40169e-08
-85	1.51806e-07	-1.21073e-08
-90	9.4064e-08	1.07103e-07
-95	3.63218e-08	5.21543e-08
-100	-7.45064e-09	3.91158e-08
-105	-2.79398e-09	9.77893e-08
-110	-9.31327e-08	3.16652e-08
-115	-1.31317e-07	2.79398e-09
-120	-1.76952e-07	-2.79398e-09
-125	-2.54253e-07	1.00583e-07
-130	-2.03029e-07	1.21073e-07
-135	-1.34111e-07	2.79398e-08
-140	-2.23518e-07	-3.91158e-08
