Field	X	Y
0	-1.50875e-07	5.1223e-08
-5	-4.4238e-07	8.38196e-09
-10	-4.04196e-07	8.84761e-08
-15	-4.38655e-07	1.09897e-07
-20	-5.79286e-07	7.63689e-08
-25	-5.8208e-07	8.38196e-09
-30	-5.13162e-07	0.0
-35	-5.89531e-07	4.65664e-08
-40	-5.6811e-07	8.38195e-08
-45	-7.81383e-07	-8.38195e-08
-50	-9.62063e-07	-2.60771e-08
-55	-4.5635e-07	-2.79398e-09
-60	1.1269e-07	1.39699e-08
-65	1.17347e-07	-1.67639e-08
-70	3.06407e-07	-1.02446e-08
-75	1.77884e-07	1.30386e-08
-80	2.11411e-07	9.49954e-08
-85	2.43077e-07	7.73002e-08
-90	7.45063e-08	3.44592e-08
-95	6.61244e-08	1.86266e-09
-100	9.31328e-09	-1.39699e-08
-105	-8.19568e-08	1.86266e-09
-110	-1.1269e-07	6.70557e-08
-115	-1.64845e-07	1.43425e-07
-120	-1.72296e-07	1.26661e-07
-125	-2.39352e-07	1.23867e-07
-130	-2.1793e-07	1.58326e-08
-135	-1.60188e-07	0.0
-140	-2.35626e-07	0.0
