Field	X	Y
0	-2.92437e-07	-1.44356e-07
-5	-3.716e-07	3.63218e-08
-10	-3.75325e-07	4.00471e-08
-15	-3.73462e-07	6.61244e-08
-20	-4.64732e-07	7.0781e-08
-25	-4.88017e-07	8.38196e-09
-30	-6.1002e-07	-9.77893e-08
-35	-6.22127e-07	-7.45064e-09
-40	-6.25852e-07	4.65664e-09
-45	-7.67413e-07	4.19097e-08
-50	-8.31675e-07	1.11759e-07
-55	-3.5111e-07	2.70085e-08
-60	1.84403e-07	4.09784e-08
-65	8.66135e-08	0.0
-70	1.17347e-07	0.0
-75	1.37837e-07	0.0
-80	1.9651e-07	-2.51458e-08
-85	2.2445e-07	-5.86735e-08
-90	1.00583e-07	2.70085e-08
-95	7.54376e-08	-5.58796e-09
-100	-4.28411e-08	-7.45064e-09
-105	-3.53905e-08	2.79398e-08
-110	-1.01515e-07	4.8429e-08
-115	-1.22004e-07	4.09784e-08
-120	-1.46219e-07	1.76952e-08
-125	-1.71364e-07	9.3133e-10
-130	-2.37488e-07	3.53905e-08
-135	-2.70085e-07	4.74977e-08
-140	-2.18862e-07	9.59267e-08
