Field	X	Y
0	-1.76952e-07	-8.28882e-08
-5	-1.20142e-07	5.1223e-08
-10	-3.91158e-08	1.16416e-07
-15	-4.00471e-08	9.31327e-08
-20	-1.1269e-07	1.11759e-08
-25	-1.34111e-07	-2.79398e-08
-30	-1.50875e-07	6.51929e-09
-35	-1.79746e-07	1.01515e-07
-40	-2.41214e-07	1.58326e-08
-45	-2.2445e-07	-6.89183e-08
-50	-2.42146e-07	-9.31328e-09
-55	4.00471e-07	-9.3133e-10
-60	1.0524e-06	8.19568e-08
-65	5.58797e-07	5.30856e-08
-70	-8.38196e-09	8.75448e-08
-75	-1.24798e-07	2.88711e-08
-80	-2.23518e-07	0.0
-85	-3.44591e-07	-6.70557e-08
-90	-3.70668e-07	4.93603e-08
-95	-2.74742e-07	1.79746e-07
-100	-2.49596e-07	6.7987e-08
-105	-1.48081e-07	9.12701e-08
-110	-2.18862e-07	1.10828e-07
-115	-2.46802e-07	3.91158e-08
-120	-2.37488e-07	1.09897e-07
-125	-1.97441e-07	1.84403e-07
-130	-2.44008e-07	1.84403e-07
-135	-1.99304e-07	3.91158e-08
-140	-2.36557e-07	7.73002e-08
