Field	X	Y
0	9.12701e-08	6.42617e-08
-5	-1.49013e-08	6.89183e-08
-10	-1.08034e-07	1.95579e-08
-15	-1.22935e-07	-9.31328e-09
-20	-1.24798e-07	4.19097e-08
-25	-1.48081e-07	5.58796e-09
-30	-1.35974e-07	4.28411e-08
-35	-1.25729e-07	1.1921e-07
-40	-2.16068e-07	1.13622e-07
-45	-2.56116e-07	8.38195e-08
-50	-2.51459e-07	1.1921e-07
-55	3.13858e-07	1.70433e-07
-60	9.51815e-07	1.48081e-07
-65	6.35166e-07	3.63218e-08
-70	8.56821e-08	1.0524e-07
-75	-1.14553e-07	1.00583e-07
-80	-1.78815e-07	1.30386e-08
-85	-3.33415e-07	2.42145e-08
-90	-3.66012e-07	1.58326e-08
-95	-3.04544e-07	6.51929e-09
-100	-2.54253e-07	7.82316e-08
-105	-1.86265e-07	1.1921e-07
-110	-2.32832e-07	2.79398e-08
-115	-1.67639e-07	6.7987e-08
-120	-1.41562e-07	2.51458e-08
-125	-1.88128e-07	5.96051e-08
-130	-1.35043e-07	7.17123e-08
-135	-1.55532e-07	7.26436e-08
-140	-1.69502e-07	1.10828e-07
