Field	X	Y
0	-3.11995e-07	3.72531e-08
-5	-3.58561e-07	-9.3133e-10
-10	-3.5111e-07	1.76952e-08
-15	-3.24102e-07	1.02446e-07
-20	-3.66012e-07	3.63218e-08
-25	-4.12578e-07	7.26436e-08
-30	-3.79981e-07	1.30386e-08
-35	-3.81844e-07	0.0
-40	-4.19097e-07	3.81845e-08
-45	-4.12578e-07	1.11759e-08
-50	-5.72767e-07	1.95579e-08
-55	3.91158e-08	7.45064e-09
-60	6.39822e-07	4.65664e-09
-65	2.01167e-07	1.86266e-09
-70	-1.04309e-07	2.79398e-09
-75	-1.23867e-07	3.91158e-08
-80	-4.28411e-08	1.11759e-07
-85	8.10255e-08	1.95579e-08
-90	1.58326e-08	7.91629e-08
-95	-1.95579e-08	1.07103e-07
-100	-5.58796e-09	2.60771e-08
-105	-1.15484e-07	4.37724e-08
-110	-8.75448e-08	2.88711e-08
-115	-1.71364e-07	-1.95579e-08
-120	-2.41214e-07	-2.79398e-09
-125	-1.89991e-07	0.0
-130	-2.37488e-07	0.0
-135	-2.48665e-07	0.0
-140	-1.71364e-07	6.42617e-08
