Field	X	Y
0	-3.02682e-07	1.42493e-07
-5	-3.30621e-07	1.11759e-08
-10	-3.73462e-07	5.77422e-08
-15	-2.75673e-07	9.31327e-08
-20	-2.51459e-07	9.4064e-08
-25	-2.58909e-07	1.86266e-08
-30	-2.54253e-07	-3.53905e-08
-35	-3.07338e-07	-7.45064e-09
-40	-4.2841e-07	8.56821e-08
-45	-4.41449e-07	8.94074e-08
-50	-4.27479e-07	-5.1223e-08
-55	1.31317e-07	3.16652e-08
-60	7.61826e-07	1.21073e-08
-65	1.87197e-07	8.66135e-08
-70	-1.62051e-07	7.26436e-08
-75	-7.54376e-08	-4.00471e-08
-80	-3.63218e-08	-1.86266e-09
-85	-5.02916e-08	2.04892e-08
-90	-1.49013e-08	2.04892e-08
-95	-7.45064e-09	1.09897e-07
-100	-2.51458e-08	3.44592e-08
-105	-1.10828e-07	-1.86266e-09
-110	-1.98373e-07	0.0
-115	-1.6112e-07	1.86266e-08
-120	-2.04892e-07	1.30386e-08
-125	-1.83471e-07	8.28882e-08
-130	-1.57394e-07	-1.02446e-08
-135	-2.37488e-07	-3.72532e-09
-140	-2.48665e-07	2.42145e-08
