Field	X	Y
0	-1.55532e-07	-9.59267e-08
-5	-1.06171e-07	7.17123e-08
-10	-8.00942e-08	6.70557e-08
-15	-1.1269e-07	7.91629e-08
-20	-1.20142e-07	2.98025e-08
-25	-5.1223e-08	3.91158e-08
-30	-5.49483e-08	2.04892e-08
-35	-1.83471e-07	3.07339e-08
-40	-2.20724e-07	5.02916e-08
-45	-1.65776e-07	1.15484e-07
-50	-2.37488e-07	5.30856e-08
-55	3.41797e-07	-3.53905e-08
-60	1.04775e-06	-1.39699e-08
-65	6.47273e-07	3.91158e-08
-70	1.14553e-07	4.19097e-08
-75	-5.96051e-08	6.98496e-08
-80	-1.86265e-07	2.42145e-08
-85	-3.26896e-07	5.58796e-09
-90	-3.18514e-07	-1.20142e-07
-95	-1.90922e-07	-3.16652e-08
-100	-2.67291e-07	-2.79398e-09
-105	-2.5239e-07	8.28882e-08
-110	-1.7509e-07	6.05364e-08
-115	-2.29106e-07	6.51929e-09
-120	-2.41214e-07	9.3133e-10
-125	-2.46802e-07	4.65664e-08
-130	-1.90922e-07	2.88711e-08
-135	-2.35626e-07	1.39699e-08
-140	-2.48665e-07	1.86266e-08
