Field	X	Y
0	-3.66012e-07	-1.21073e-07
-5	-4.44243e-07	1.39699e-08
-10	-3.81844e-07	9.31328e-09
-15	-4.2841e-07	9.3133e-10
-20	-4.90811e-07	-4.65664e-08
-25	-5.2527e-07	-9.31328e-09
-30	-6.1002e-07	-1.0524e-07
-35	-6.12814e-07	-3.07339e-08
-40	-6.5938e-07	-1.49013e-08
-45	-8.69859e-07	-2.98025e-08
-50	-9.8069e-07	-2.23519e-08
-55	-5.01987e-07	1.86266e-09
-60	-3.53905e-08	9.3133e-10
-65	1.50875e-07	4.37724e-08
-70	3.46454e-07	9.12701e-08
-75	2.78467e-07	3.63218e-08
-80	3.70668e-07	9.31328e-09
-85	3.34347e-07	0.0
-90	1.7509e-07	9.3133e-10
-95	1.17347e-07	-1.67639e-08
-100	2.60771e-08	3.44592e-08
-105	-1.03377e-07	1.80677e-07
-110	-1.22935e-07	9.12701e-08
-115	-5.49483e-08	5.1223e-08
-120	-3.07339e-08	1.21073e-08
-125	-1.08965e-07	1.86266e-09
-130	-2.30969e-07	0.0
-135	-2.4494e-07	-2.79398e-09
-140	-2.29106e-07	-9.59267e-08
