Field	X	Y
0	-1.40631e-07	2.71948e-07
-5	-1.25729e-07	5.02916e-08
-10	-4.09784e-08	1.13622e-07
-15	-9.31328e-09	5.49483e-08
-20	-1.46219e-07	8.94074e-08
-25	-1.40631e-07	-5.58796e-09
-30	-1.58326e-07	-1.86266e-09
-35	-1.52738e-07	5.77422e-08
-40	-1.6112e-07	9.31328e-09
-45	-1.43425e-07	9.77893e-08
-50	-1.71364e-07	5.40169e-08
-55	4.45174e-07	4.28411e-08
-60	1.10456e-06	7.45064e-09
-65	6.93839e-07	9.49954e-08
-70	9.59267e-08	5.77422e-08
-75	-1.57394e-07	9.59267e-08
-80	-1.85334e-07	6.42617e-08
-85	-3.40866e-07	6.51929e-09
-90	-3.60424e-07	2.79398e-09
-95	-2.79399e-07	0.0
-100	-2.51459e-07	0.0
-105	-1.58326e-07	0.0
-110	-1.28523e-07	7.63689e-08
-115	-2.18862e-07	2.98025e-08
-120	-2.46802e-07	7.82316e-08
-125	-2.48665e-07	3.25965e-08
-130	-2.43077e-07	8.38195e-08
-135	-2.43077e-07	7.45064e-09
-140	-2.54253e-07	0.0
