Field	X	Y
0	-5.93256e-07	-9.22014e-08
-5	-4.27479e-07	3.25965e-08
-10	-4.82429e-07	7.73002e-08
-15	-4.8336e-07	2.51458e-08
-20	-4.29342e-07	9.3133e-10
-25	-4.88948e-07	-3.35278e-08
-30	-6.00707e-07	-2.42145e-08
-35	-6.85457e-07	-2.79398e-09
-40	-6.46342e-07	0.0
-45	-8.32606e-07	0.0
-50	-9.08043e-07	0.0
-55	-4.26548e-07	1.11759e-08
-60	1.11759e-07	2.79398e-09
-65	2.08617e-07	2.51458e-08
-70	3.39003e-07	3.91158e-08
-75	2.03029e-07	1.14553e-07
-80	2.39352e-07	1.22935e-07
-85	1.69502e-07	3.81845e-08
-90	1.29455e-07	4.65664e-09
-95	9.4064e-08	0.0
-100	-2.04892e-08	-2.70085e-08
-105	-1.1269e-07	-2.79398e-09
-110	-1.10828e-07	0.0
-115	-1.13622e-07	7.45064e-09
-120	-1.07103e-07	0.0
-125	-9.22014e-08	0.0
-130	-1.36905e-07	-2.79398e-09
-135	-2.32832e-07	3.72532e-09
-140	-2.47734e-07	8.84761e-08
