Field	X	Y
0	-9.6858e-08	6.89183e-08
-5	-3.17583e-07	3.63218e-08
-10	-3.67874e-07	5.30856e-08
-15	-3.28759e-07	2.51458e-08
-20	-3.66943e-07	6.70557e-08
-25	-3.72531e-07	6.5193e-08
-30	-4.38655e-07	4.37724e-08
-35	-5.36445e-07	6.98496e-08
-40	-6.12814e-07	6.61244e-08
-45	-7.79521e-07	1.17347e-07
-50	-8.51232e-07	5.1223e-08
-55	-2.86849e-07	5.58796e-09
-60	1.89059e-07	0.0
-65	1.3318e-07	6.05364e-08
-70	1.46219e-07	3.63218e-08
-75	8.10255e-08	8.28882e-08
-80	2.79399e-07	2.04892e-08
-85	2.59841e-07	1.86266e-09
-90	1.21073e-07	2.42145e-08
-95	7.45064e-09	-1.86266e-09
-100	-3.16652e-08	0.0
-105	-1.13622e-07	0.0
-110	-1.03377e-07	7.73002e-08
-115	-6.61244e-08	1.21073e-08
-120	-1.49013e-07	8.47508e-08
-125	-4.00471e-08	7.45063e-08
-130	-1.16416e-07	8.38196e-09
-135	-2.04892e-07	0.0
-140	-1.80677e-07	-1.49013e-08
