Field	X	Y
0	-1.49013e-08	2.45871e-07
-5	-9.22014e-08	1.76952e-08
-10	-4.5635e-08	-4.65664e-09
-15	-4.37724e-08	0.0
-20	-1.97441e-07	3.91158e-08
-25	-1.51806e-07	1.49013e-08
-30	-1.18278e-07	1.08034e-07
-35	-1.43425e-07	1.01515e-07
-40	-2.34694e-07	-7.35749e-08
-45	-2.93368e-07	-4.65664e-08
-50	-2.64497e-07	1.76952e-08
-55	2.47734e-07	6.51929e-09
-60	9.15494e-07	0.0
-65	6.15608e-07	0.0
-70	1.71364e-07	4.19097e-08
-75	-5.58796e-09	6.98496e-08
-80	-1.27592e-07	1.08965e-07
-85	-3.36209e-07	3.16652e-08
-90	-3.66012e-07	7.0781e-08
-95	-1.89059e-07	2.88711e-08
-100	-2.16068e-07	1.0524e-07
-105	-1.49013e-07	1.22004e-07
-110	-1.66708e-07	1.21073e-08
-115	-2.26312e-07	7.73002e-08
-120	-1.80677e-07	1.85334e-07
-125	-2.11411e-07	6.5193e-08
-130	-1.35974e-07	4.19097e-08
-135	-1.25729e-07	4.65664e-09
-140	-2.18862e-07	1.11759e-08
