Field	X	Y
0	-3.52042e-07	-2.05823e-07
-5	-4.33998e-07	7.91629e-08
-10	-4.29342e-07	5.30856e-08
-15	-4.98261e-07	1.58326e-08
-20	-4.9733e-07	-6.51929e-09
-25	-5.01055e-07	3.72531e-08
-30	-4.98261e-07	-8.38195e-08
-35	-5.47621e-07	-2.04892e-08
-40	-6.13745e-07	-8.38196e-09
-45	-6.26784e-07	-5.49483e-08
-50	-7.62757e-07	-1.02446e-08
-55	-3.93951e-07	5.21543e-08
-60	1.6112e-07	1.20142e-07
-65	1.66708e-07	3.25965e-08
-70	2.19793e-07	6.98496e-08
-75	2.45871e-07	1.11759e-08
-80	2.47734e-07	4.93603e-08
-85	1.6112e-07	9.77893e-08
-90	1.25729e-07	8.66135e-08
-95	8.94074e-08	-1.86266e-09
-100	1.49013e-08	-2.79398e-09
-105	-1.01515e-07	2.51458e-08
-110	-1.64845e-07	2.79398e-09
-115	-2.3842e-07	0.0
-120	-1.89991e-07	6.51929e-09
-125	-1.69502e-07	9.59267e-08
-130	-1.29455e-07	6.98496e-08
-135	-6.89183e-08	6.70557e-08
-140	-1.15484e-07	-2.60771e-08
