Field	X	Y
0	-1.63914e-07	-3.72531e-08
-5	-5.86735e-08	-2.79398e-09
-10	-5.40169e-08	9.6858e-08
-15	-8.38195e-08	2.32832e-08
-20	-9.9652e-08	1.86266e-09
-25	-1.22935e-07	1.11759e-08
-30	-1.72296e-07	1.04309e-07
-35	-1.32249e-07	1.22004e-07
-40	-1.53669e-07	8.66135e-08
-45	-1.34111e-07	1.1921e-07
-50	-8.75448e-08	5.77422e-08
-55	5.14094e-07	2.51458e-08
-60	1.02446e-06	9.59267e-08
-65	5.72767e-07	5.49483e-08
-70	7.45063e-08	-3.72531e-08
-75	-2.88711e-08	1.58326e-08
-80	-1.63914e-07	1.58326e-08
-85	-3.54836e-07	-1.11759e-08
-90	-4.15372e-07	8.84761e-08
-95	-3.00819e-07	1.08965e-07
-100	-2.09548e-07	1.08965e-07
-105	-2.40283e-07	4.93603e-08
-110	-2.48665e-07	2.32832e-08
-115	-1.64845e-07	5.21543e-08
-120	-2.33763e-07	2.14205e-08
-125	-2.47734e-07	1.31317e-07
-130	-2.56116e-07	1.16416e-07
-135	-2.06755e-07	6.61244e-08
-140	-1.8254e-07	6.61244e-08
