Field	X	Y
0	4.37724e-08	2.32832e-07
-5	-1.8254e-07	1.31317e-07
-10	-1.27592e-07	1.24798e-07
-15	-1.71364e-07	1.42493e-07
-20	-2.2445e-07	1.86266e-08
-25	-1.93716e-07	1.86266e-09
-30	-1.29455e-07	-3.35278e-08
-35	-1.84403e-07	-2.14205e-08
-40	-2.42146e-07	5.68109e-08
-45	-3.30621e-07	1.76952e-08
-50	-3.68806e-07	2.04892e-08
-55	2.30969e-07	1.49013e-08
-60	8.62408e-07	6.23991e-08
-65	6.50067e-07	-1.11759e-08
-70	1.97441e-07	-1.95579e-08
-75	-2.70085e-08	2.04892e-08
-80	-1.29455e-07	9.31328e-09
-85	-2.30038e-07	3.72531e-08
-90	-2.47734e-07	4.93603e-08
-95	-2.39352e-07	2.51458e-08
-100	-1.49013e-07	1.86266e-09
-105	-1.46219e-07	5.1223e-08
-110	-1.78815e-07	1.03377e-07
-115	-1.42493e-07	4.00471e-08
-120	-1.76952e-07	2.51458e-08
-125	-1.37837e-07	1.10828e-07
-130	-1.46219e-07	1.22935e-07
-135	-2.319e-07	1.25729e-07
-140	-2.23518e-07	1.1921e-07
