Field	X	Y
0	-2.09548e-07	-1.60188e-07
-5	-3.24102e-07	1.86266e-08
-10	-3.68806e-07	3.16652e-08
-15	-3.77187e-07	7.63689e-08
-20	-3.74393e-07	1.86266e-08
-25	-4.73114e-07	9.3133e-10
-30	-4.95467e-07	3.53905e-08
-35	-5.83012e-07	1.06171e-07
-40	-6.18402e-07	1.16416e-07
-45	-7.06877e-07	2.14205e-08
-50	-8.43782e-07	1.86266e-09
-55	-3.716e-07	0.0
-60	2.62635e-07	3.53905e-08
-65	4.73114e-07	6.33304e-08
-70	5.42965e-07	6.70557e-08
-75	4.06058e-07	6.51929e-09
-80	2.07686e-07	0.0
-85	1.31317e-07	5.68109e-08
-90	2.98025e-08	9.31328e-09
-95	-1.07103e-07	-3.35278e-08
-100	-1.24798e-07	-1.10828e-07
-105	-4.00471e-08	1.11759e-08
-110	-1.10828e-07	1.18278e-07
-115	-1.89059e-07	1.16416e-07
-120	-1.9651e-07	4.09784e-08
-125	-1.29455e-07	1.04309e-07
-130	-2.11411e-07	2.32832e-08
-135	-1.93716e-07	8.56821e-08
-140	-2.37488e-07	3.72531e-08
