Field	X	Y
0	-2.70085e-07	1.18278e-07
-5	-1.38768e-07	8.84761e-08
-10	-3.07339e-08	8.28882e-08
-15	-1.10828e-07	9.31328e-09
-20	-2.26312e-07	8.66135e-08
-25	-1.41562e-07	1.04309e-07
-30	-1.26661e-07	-2.79398e-09
-35	-1.24798e-07	4.93603e-08
-40	-1.24798e-07	8.47508e-08
-45	-2.16068e-07	9.22014e-08
-50	-2.25381e-07	1.11759e-08
-55	3.31553e-07	0.0
-60	9.82553e-07	2.32832e-08
-65	6.58449e-07	1.49013e-08
-70	1.90922e-07	-2.14205e-08
-75	-4.93603e-08	4.65664e-09
-80	-1.7509e-07	6.23991e-08
-85	-3.19445e-07	7.45064e-09
-90	-3.31553e-07	7.26436e-08
-95	-3.33415e-07	1.39699e-08
-100	-2.73811e-07	5.40169e-08
-105	-2.58909e-07	-2.51458e-08
-110	-2.48665e-07	6.70557e-08
-115	-2.48665e-07	6.33304e-08
-120	-1.64845e-07	1.02446e-08
-125	-2.28175e-07	6.5193e-08
-130	-2.4494e-07	1.18278e-07
-135	-2.30969e-07	4.19097e-08
-140	-2.37488e-07	3.72532e-09
