Field	X	Y
0	3.35278e-08	-4.47037e-08
-5	1.86266e-09	7.73002e-08
-10	-1.03377e-07	7.17123e-08
-15	-1.35974e-07	9.3133e-10
-20	-8.28882e-08	6.98496e-08
-25	-8.00942e-08	1.58326e-08
-30	-1.22004e-07	2.04892e-08
-35	-1.24798e-07	1.86266e-09
-40	-2.16068e-07	0.0
-45	-2.07686e-07	-1.95579e-08
-50	-2.48665e-07	0.0
-55	3.81844e-07	4.65664e-09
-60	9.86278e-07	1.00583e-07
-65	5.17819e-07	3.44592e-08
-70	-1.86266e-08	2.79398e-09
-75	-6.61244e-08	-6.51929e-09
-80	-2.03961e-07	5.86735e-08
-85	-2.86849e-07	9.49954e-08
-90	-3.78119e-07	3.91158e-08
-95	-3.87432e-07	3.91158e-08
-100	-3.50179e-07	6.51929e-09
-105	-2.48665e-07	0.0
-110	-1.44356e-07	1.86266e-09
-115	-1.50875e-07	4.65664e-09
-120	-2.36557e-07	-2.88711e-08
-125	-1.4715e-07	3.81845e-08
-130	-1.9651e-07	1.58326e-08
-135	-2.3842e-07	1.04309e-07
-140	-2.48665e-07	9.49954e-08
