Field	X	Y
0	-2.02098e-07	1.78815e-07
-5	-3.89295e-07	3.44592e-08
-10	-4.78703e-07	3.72531e-08
-15	-4.44243e-07	6.33304e-08
-20	-5.64385e-07	7.17123e-08
-25	-5.91393e-07	-2.42145e-08
-30	-6.48204e-07	-3.72532e-09
-35	-7.2271e-07	1.39699e-08
-40	-7.32955e-07	6.98496e-08
-45	-8.4937e-07	8.38196e-09
-50	-9.71377e-07	8.66135e-08
-55	-4.44243e-07	1.49013e-08
-60	1.3318e-07	9.31328e-09
-65	2.48665e-07	8.38195e-08
-70	3.59492e-07	4.47037e-08
-75	3.04544e-07	9.31327e-08
-80	2.78467e-07	7.82316e-08
-85	2.64497e-07	5.30856e-08
-90	1.02446e-07	4.65664e-09
-95	9.49954e-08	1.02446e-08
-100	8.94074e-08	9.3133e-10
-105	1.86266e-08	0.0
-110	-2.88711e-08	2.79398e-09
-115	-1.66708e-07	3.81845e-08
-120	-2.34694e-07	1.09897e-07
-125	-7.35749e-08	8.47508e-08
-130	-1.27592e-07	-2.51458e-08
-135	-1.44356e-07	-2.88711e-08
-140	-2.12342e-07	-2.79398e-09
