Field	X	Y
0	-4.2841e-07	1.20142e-07
-5	-4.47037e-07	8.75448e-08
-10	-4.91742e-07	1.16416e-07
-15	-4.71251e-07	8.28882e-08
-20	-5.54141e-07	2.98025e-08
-25	-5.1875e-07	5.58796e-09
-30	-5.98844e-07	-6.61244e-08
-35	-6.9477e-07	-7.35749e-08
-40	-7.9349e-07	5.30856e-08
-45	-8.48439e-07	8.38196e-09
-50	-9.69514e-07	0.0
-55	-4.79635e-07	1.58326e-08
-60	1.48081e-07	4.65664e-09
-65	2.39352e-07	0.0
-70	3.41797e-07	3.35278e-08
-75	2.97094e-07	5.40169e-08
-80	2.53322e-07	1.30386e-08
-85	1.62051e-07	2.70085e-08
-90	1.26661e-07	1.11759e-07
-95	9.12701e-08	8.94074e-08
-100	-7.54376e-08	8.94074e-08
-105	-8.94074e-08	2.88711e-08
-110	-6.14677e-08	0.0
-115	-7.63689e-08	6.05364e-08
-120	-7.63689e-08	-3.35278e-08
-125	-1.1921e-07	-2.42145e-08
-130	-2.00235e-07	5.1223e-08
-135	-1.4715e-07	7.91629e-08
-140	-7.82316e-08	-1.49013e-08
