Field	X	Y
0	-5.58797e-07	-4.93603e-08
-5	-4.95467e-07	9.03387e-08
-10	-4.91742e-07	9.4064e-08
-15	-5.03849e-07	1.14553e-07
-20	-5.0478e-07	8.00942e-08
-25	-5.30858e-07	-3.35278e-08
-30	-6.16539e-07	2.79398e-09
-35	-6.23058e-07	9.31328e-09
-40	-7.2271e-07	0.0
-45	-8.33537e-07	2.14205e-08
-50	-9.60201e-07	2.98025e-08
-55	-5.3272e-07	2.79398e-09
-60	5.68109e-08	-2.14205e-08
-65	1.81609e-07	-6.51929e-09
-70	3.06407e-07	0.0
-75	2.6636e-07	-8.47508e-08
-80	3.41797e-07	-1.02446e-08
-85	2.67291e-07	1.11759e-08
-90	1.45287e-07	-5.02916e-08
-95	1.00583e-07	4.65664e-09
-100	-1.11759e-08	9.12701e-08
-105	-6.89183e-08	1.0524e-07
-110	-7.82316e-08	1.21073e-08
-115	-1.09897e-07	-1.58326e-08
-120	-4.00471e-08	-4.47037e-08
-125	-1.91853e-07	-5.58796e-09
-130	-1.62051e-07	0.0
-135	-1.28523e-07	0.0
-140	-1.60188e-07	9.12701e-08
