Field	X	Y
0	-1.46219e-07	-1.38768e-07
-5	-5.58796e-08	-5.02916e-08
-10	-1.15484e-07	-9.3133e-10
-15	-7.54376e-08	5.02916e-08
-20	-1.1921e-07	1.02446e-08
-25	-1.24798e-07	1.86266e-09
-30	-1.36905e-07	0.0
-35	-8.28882e-08	3.44592e-08
-40	-9.87206e-08	1.14553e-07
-45	-1.95579e-07	3.63218e-08
-50	-3.49248e-07	-8.38196e-09
-55	3.49248e-07	4.65664e-08
-60	1.10362e-06	1.45287e-07
-65	6.24921e-07	9.4064e-08
-70	8.56821e-08	-2.42145e-08
-75	-1.15484e-07	-1.1269e-07
-80	-2.30038e-07	1.49013e-08
-85	-2.95231e-07	-5.58796e-09
-90	-3.60424e-07	-1.30386e-08
-95	-3.26896e-07	6.23991e-08
-100	-2.57047e-07	3.07339e-08
-105	-2.48665e-07	2.98025e-08
-110	-2.65429e-07	9.31328e-09
-115	-3.42729e-07	-9.6858e-08
-120	-2.81261e-07	-4.74977e-08
-125	-2.07686e-07	7.45063e-08
-130	-2.44008e-07	1.0524e-07
-135	-2.06755e-07	9.49954e-08
-140	-2.14205e-07	1.21073e-08
