Field	X	Y
0	-1.24798e-07	2.42145e-08
-5	-1.24798e-07	1.86266e-09
-10	-1.40631e-07	4.19097e-08
-15	-2.29106e-07	4.65664e-08
-20	-1.42493e-07	9.31328e-09
-25	-1.92785e-07	5.77422e-08
-30	-2.20724e-07	7.54376e-08
-35	-2.3842e-07	1.0524e-07
-40	-2.48665e-07	6.23991e-08
-45	-3.13858e-07	6.51929e-09
-50	-2.58909e-07	2.32832e-08
-55	2.86849e-07	3.72532e-09
-60	9.49953e-07	9.12701e-08
-65	5.24338e-07	-5.21543e-08
-70	4.65664e-09	-4.00471e-08
-75	-6.14677e-08	3.91158e-08
-80	-1.52738e-07	8.38196e-09
-85	-3.42729e-07	5.30856e-08
-90	-3.44591e-07	9.77893e-08
-95	-2.36557e-07	1.30386e-08
-100	-2.1048e-07	0.0
-105	-2.19793e-07	-3.81845e-08
-110	-2.46802e-07	6.70557e-08
-115	-2.48665e-07	2.51458e-08
-120	-2.69154e-07	6.51929e-09
-125	-2.46802e-07	-5.58796e-09
-130	-2.48665e-07	-5.58796e-09
-135	-3.26896e-07	6.98496e-08
-140	-2.90574e-07	1.11759e-07
