Field	X	Y
0	-3.84638e-07	-1.09897e-07
-5	-4.32135e-07	-1.86266e-08
-10	-4.89879e-07	-2.79398e-09
-15	-5.6811e-07	-5.40169e-08
-20	-5.4669e-07	-2.98025e-08
-25	-5.70904e-07	4.74977e-08
-30	-5.56935e-07	3.25965e-08
-35	-6.64037e-07	1.86266e-09
-40	-6.97564e-07	-2.51458e-08
-45	-8.13048e-07	9.87206e-08
-50	-8.65202e-07	1.09897e-07
-55	-4.39586e-07	8.84761e-08
-60	5.58796e-08	6.23991e-08
-65	1.83471e-07	9.31328e-09
-70	3.46454e-07	-1.95579e-08
-75	3.16651e-07	8.66135e-08
-80	3.31553e-07	9.03387e-08
-85	2.92437e-07	3.44592e-08
-90	1.09897e-07	2.79398e-09
-95	-2.04892e-08	0.0
-100	-9.03387e-08	5.58796e-09
-105	-4.8429e-08	7.82316e-08
-110	-9.49954e-08	1.67639e-08
-115	-1.24798e-07	2.04892e-08
-120	-1.48081e-07	1.86266e-09
-125	-1.27592e-07	0.0
-130	-2.09548e-07	-1.21073e-08
-135	-2.45871e-07	2.51458e-08
-140	-2.48665e-07	-7.0781e-08
