Field	X	Y
0	-2.50528e-07	7.26436e-08
-5	-1.34111e-07	2.32832e-08
-10	-1.26661e-07	1.86266e-09
-15	-1.09897e-07	0.0
-20	-2.05823e-07	7.17123e-08
-25	-1.36905e-07	1.1921e-07
-30	-1.15484e-07	1.28523e-07
-35	-1.23867e-07	1.16416e-07
-40	-2.13274e-07	6.05364e-08
-45	-1.70433e-07	1.18278e-07
-50	-1.92785e-07	1.0524e-07
-55	3.98608e-07	9.12701e-08
-60	9.36914e-07	1.17347e-07
-65	6.11883e-07	9.77893e-08
-70	7.45063e-08	2.60771e-08
-75	-1.08034e-07	9.12701e-08
-80	-2.34694e-07	1.16416e-07
-85	-3.60424e-07	9.31327e-08
-90	-4.15372e-07	1.08965e-07
-95	-3.04544e-07	3.35278e-08
-100	-2.14205e-07	5.58796e-09
-105	-1.8254e-07	5.96051e-08
-110	-1.76952e-07	1.16416e-07
-115	-2.40283e-07	1.23867e-07
-120	-1.56463e-07	1.64845e-07
-125	-1.27592e-07	2.51458e-08
-130	-1.24798e-07	7.91629e-08
-135	-1.6112e-07	7.82316e-08
-140	-1.77884e-07	-3.07339e-08
