Field	X	Y
0	-2.23519e-08	6.05364e-08
-5	-1.62982e-07	4.47037e-08
-10	-1.52738e-07	2.79398e-08
-15	-1.6857e-07	1.86266e-09
-20	-2.15136e-07	4.65664e-08
-25	-1.88128e-07	5.77422e-08
-30	-1.83471e-07	1.58326e-08
-35	-1.40631e-07	-2.79398e-09
-40	-2.14205e-07	-3.81845e-08
-45	-2.22587e-07	-2.88711e-08
-50	-3.26896e-07	-1.67639e-08
-55	1.85334e-07	8.84761e-08
-60	9.45296e-07	1.21073e-07
-65	6.75213e-07	9.03387e-08
-70	1.99304e-07	1.29455e-07
-75	-8.19568e-08	1.58326e-08
-80	-1.1269e-07	5.96051e-08
-85	-2.81261e-07	1.16416e-07
-90	-3.6508e-07	4.00471e-08
-95	-3.07338e-07	1.30386e-08
-100	-2.54253e-07	1.04309e-07
-105	-2.46802e-07	6.23991e-08
-110	-2.53322e-07	5.40169e-08
-115	-2.59841e-07	4.5635e-08
-120	-2.49596e-07	7.82316e-08
-125	-1.70433e-07	1.76952e-08
-130	-2.1793e-07	9.3133e-10
-135	-2.37488e-07	1.02446e-08
-140	-1.34111e-07	4.37724e-08
