Field	X	Y
0	-3.30621e-07	-1.07103e-07
-5	-5.56003e-07	-1.49013e-08
-10	-5.28995e-07	-4.65664e-08
-15	-5.01987e-07	3.72532e-09
-20	-5.84874e-07	1.04309e-07
-25	-5.113e-07	3.72531e-08
-30	-4.99193e-07	1.10828e-07
-35	-5.73698e-07	1.35043e-07
-40	-5.886e-07	4.8429e-08
-45	-7.28298e-07	7.45064e-09
-50	-9.30395e-07	6.98496e-08
-55	-4.58213e-07	1.46219e-07
-60	1.08034e-07	1.08965e-07
-65	2.1048e-07	1.20142e-07
-70	3.41797e-07	2.32832e-08
-75	2.93368e-07	1.01515e-07
-80	2.37488e-07	1.18278e-07
-85	2.54253e-07	3.72531e-08
-90	1.4715e-07	7.45063e-08
-95	1.25729e-07	9.9652e-08
-100	-5.86735e-08	6.61244e-08
-105	-9.87206e-08	9.4064e-08
-110	-1.0524e-07	1.30386e-08
-115	-1.27592e-07	9.3133e-10
-120	-2.30038e-07	3.72531e-08
-125	-2.47734e-07	6.7987e-08
-130	-2.14205e-07	9.22014e-08
-135	-1.6857e-07	9.6858e-08
-140	-2.46802e-07	6.70557e-08
