Field	X	Y
0	7.91629e-08	1.546e-07
-5	-8.75448e-08	4.8429e-08
-10	-1.21073e-07	-5.58796e-09
-15	-1.06171e-07	6.5193e-08
-20	-2.05823e-07	8.94074e-08
-25	-2.46802e-07	1.39699e-08
-30	-3.24102e-07	-7.45064e-09
-35	-2.16999e-07	-2.79398e-09
-40	-2.72879e-07	7.45064e-09
-45	-4.38655e-07	9.77893e-08
-50	-4.74045e-07	9.6858e-08
-55	1.14553e-07	1.21073e-08
-60	8.68928e-07	3.53905e-08
-65	6.51929e-07	3.72532e-09
-70	2.1048e-07	8.38196e-09
-75	2.98025e-08	8.38195e-08
-80	-9.22014e-08	3.25965e-08
-85	-2.25381e-07	1.86266e-09
-90	-2.37488e-07	6.33304e-08
-95	-2.18862e-07	2.98025e-08
-100	-2.03029e-07	2.79398e-09
-105	-2.43077e-07	-2.32832e-08
-110	-2.46802e-07	-2.79398e-09
-115	-1.80677e-07	0.0
-120	-5.68109e-08	8.10255e-08
-125	-1.0524e-07	3.72531e-08
-130	-1.78815e-07	6.51929e-09
-135	-1.52738e-07	9.3133e-10
-140	-1.27592e-07	-5.1223e-08
