Field	X	Y
0	-2.59841e-07	-2.26312e-07
-5	-3.64149e-07	-2.04892e-08
-10	-3.17583e-07	-2.79398e-09
-15	-3.52973e-07	1.11759e-08
-20	-4.18166e-07	1.39699e-08
-25	-4.30273e-07	-1.11759e-08
-30	-4.72182e-07	6.05364e-08
-35	-4.93605e-07	1.08034e-07
-40	-4.96399e-07	1.02446e-07
-45	-6.70556e-07	2.32832e-08
-50	-7.28298e-07	1.0524e-07
-55	-2.69154e-07	9.77893e-08
-60	2.84987e-07	1.16416e-07
-65	1.18278e-07	6.89183e-08
-70	2.79398e-08	4.47037e-08
-75	6.51929e-09	7.73002e-08
-80	1.26661e-07	3.25965e-08
-85	2.319e-07	2.79398e-09
-90	7.0781e-08	9.77893e-08
-95	-2.14205e-08	1.21073e-07
-100	-1.07103e-07	2.60771e-08
-105	-8.75448e-08	6.5193e-08
-110	-5.58796e-09	1.18278e-07
-115	-1.49944e-07	3.53905e-08
-120	-1.30386e-07	1.58326e-08
-125	-1.34111e-07	1.95579e-08
-130	-1.3318e-07	6.7987e-08
-135	-1.32249e-07	9.59267e-08
-140	-2.16068e-07	1.21073e-07
