Field	X	Y
0	-4.41449e-07	-7.54376e-08
-5	-2.64497e-07	9.6858e-08
-10	-2.40283e-07	2.32832e-08
-15	-3.42729e-07	4.93603e-08
-20	-3.12926e-07	1.02446e-07
-25	-2.98025e-07	-5.40169e-08
-30	-3.03613e-07	2.98025e-08
-35	-2.3842e-07	1.14553e-07
-40	-3.48316e-07	3.07339e-08
-45	-4.47968e-07	1.86266e-09
-50	-4.67526e-07	0.0
-55	1.15484e-07	8.00942e-08
-60	7.61826e-07	1.1921e-07
-65	3.39003e-07	1.15484e-07
-70	-5.86735e-08	4.65664e-08
-75	-3.35278e-08	7.45063e-08
-80	-1.06171e-07	4.93603e-08
-85	-1.69502e-07	1.04309e-07
-90	-2.06755e-07	3.44592e-08
-95	-1.37837e-07	6.05364e-08
-100	-1.28523e-07	2.04892e-08
-105	-2.29106e-07	-2.04892e-08
-110	-1.83471e-07	-2.79398e-09
-115	-2.39352e-07	0.0
-120	-2.28175e-07	0.0
-125	-2.32832e-07	8.10255e-08
-130	-1.63914e-07	7.45063e-08
-135	-2.03961e-07	9.12701e-08
-140	-1.60188e-07	1.18278e-07
