Field	X	Y
0	-1.76021e-07	1.31317e-07
-5	-1.26661e-07	-3.53905e-08
-10	-1.83471e-07	0.0
-15	-1.99304e-07	2.98025e-08
-20	-1.13622e-07	5.02916e-08
-25	-1.80677e-07	-1.86266e-08
-30	-2.39352e-07	8.84761e-08
-35	-1.22935e-07	3.53905e-08
-40	-1.49944e-07	6.61244e-08
-45	-3.17583e-07	1.04309e-07
-50	-3.07338e-07	7.45063e-08
-55	2.95231e-07	7.63689e-08
-60	9.49021e-07	1.00583e-07
-65	5.27132e-07	7.26436e-08
-70	-1.21073e-08	7.73002e-08
-75	-1.38768e-07	2.98025e-08
-80	-1.86265e-07	-8.75448e-08
-85	-3.10132e-07	-2.79398e-08
-90	-3.716e-07	-3.91158e-08
-95	-3.73462e-07	4.65664e-09
-100	-2.74742e-07	6.7987e-08
-105	-2.86849e-07	-2.32832e-08
-110	-2.92437e-07	-8.38196e-09
-115	-2.34694e-07	2.79398e-09
-120	-2.11411e-07	4.65664e-09
-125	-1.73227e-07	1.02446e-07
-130	-2.39352e-07	8.75448e-08
-135	-1.6857e-07	2.79398e-08
-140	-1.71364e-07	1.86266e-09
