Field	X	Y
0	-8.00942e-08	8.94074e-08
-5	-2.30038e-07	1.58326e-08
-10	-2.4494e-07	-2.98025e-08
-15	-2.44008e-07	4.8429e-08
-20	-2.00235e-07	9.31328e-09
-25	-1.78815e-07	2.04892e-08
-30	-1.546e-07	9.31328e-09
-35	-2.12342e-07	1.01515e-07
-40	-3.36209e-07	5.68109e-08
-45	-4.20028e-07	1.1269e-07
-50	-4.10715e-07	4.47037e-08
-55	2.27244e-07	3.72532e-09
-60	6.61243e-07	6.51929e-09
-65	1.63914e-07	0.0
-70	-2.02098e-07	8.47508e-08
-75	-2.22587e-07	2.79398e-08
-80	-1.76021e-07	5.86735e-08
-85	-8.75448e-08	1.16416e-07
-90	-1.11759e-07	1.22935e-07
-95	-1.29455e-07	6.23991e-08
-100	-1.26661e-07	-1.21073e-08
-105	-2.16068e-07	-2.79398e-09
-110	-1.77884e-07	0.0
-115	-1.50875e-07	0.0
-120	-1.88128e-07	9.3133e-10
-125	-1.58326e-07	6.7987e-08
-130	-1.27592e-07	3.25965e-08
-135	-8.56821e-08	7.26436e-08
-140	-1.41562e-07	1.30386e-08
