Field	X	Y
0	-2.35626e-07	2.36557e-07
-5	-4.73114e-07	4.65664e-08
-10	-5.80218e-07	4.09784e-08
-15	-5.12231e-07	6.98496e-08
-20	-5.33651e-07	2.42145e-08
-25	-5.75561e-07	1.39699e-08
-30	-5.81149e-07	1.86266e-09
-35	-7.11534e-07	9.31327e-08
-40	-7.37611e-07	1.16416e-07
-45	-8.25155e-07	3.63218e-08
-50	-9.83484e-07	5.58796e-09
-55	-5.1875e-07	1.58326e-08
-60	3.63218e-08	9.3133e-10
-65	1.35974e-07	0.0
-70	3.35278e-07	5.1223e-08
-75	4.00471e-07	4.19097e-08
-80	3.04544e-07	1.07103e-07
-85	3.25965e-07	1.22004e-07
-90	1.58326e-07	3.91158e-08
-95	1.1269e-07	-3.35278e-08
-100	-5.58796e-09	-1.11759e-08
-105	-9.22014e-08	8.38196e-09
-110	-4.47037e-08	3.44592e-08
-115	-9.6858e-08	3.63218e-08
-120	-2.29106e-07	3.72532e-09
-125	-2.47734e-07	0.0
-130	-1.76021e-07	9.77893e-08
-135	-1.97441e-07	1.1921e-07
-140	-2.4494e-07	2.04892e-08
