Field	X	Y
0	-2.319e-07	1.92785e-07
-5	-1.25729e-07	9.49954e-08
-10	-1.1269e-07	3.07339e-08
-15	-1.24798e-07	1.86266e-09
-20	-1.69502e-07	7.45063e-08
-25	-1.32249e-07	1.16416e-07
-30	-1.26661e-07	1.1921e-07
-35	-1.95579e-07	1.08965e-07
-40	-2.44008e-07	1.06171e-07
-45	-2.48665e-07	7.45063e-08
-50	-3.33415e-07	1.00583e-07
-55	2.43077e-07	6.7987e-08
-60	1.00118e-06	9.31327e-08
-65	5.71836e-07	1.08965e-07
-70	2.51458e-08	-2.88711e-08
-75	-9.59267e-08	-1.39699e-08
-80	-1.93716e-07	-1.21073e-08
-85	-3.56698e-07	9.59267e-08
-90	-3.32484e-07	1.20142e-07
-95	-2.57978e-07	6.7987e-08
-100	-2.48665e-07	3.44592e-08
-105	-1.60188e-07	5.58796e-09
-110	-1.97441e-07	0.0
-115	-2.2445e-07	1.01515e-07
-120	-3.20377e-07	1.22004e-07
-125	-2.72879e-07	3.16652e-08
-130	-2.51459e-07	7.35749e-08
-135	-2.48665e-07	9.31328e-09
-140	-2.30969e-07	5.02916e-08
