Field	X	Y
0	1.89991e-07	1.72296e-07
-5	-6.61244e-08	1.25729e-07
-10	-1.22935e-07	2.51458e-08
-15	-1.24798e-07	9.31328e-09
-20	-1.95579e-07	-4.00471e-08
-25	-1.58326e-07	-1.02446e-07
-30	-1.94647e-07	-7.45064e-09
-35	-1.42493e-07	1.30386e-08
-40	-2.32832e-07	5.58796e-08
-45	-2.84987e-07	6.61244e-08
-50	-2.59841e-07	9.49954e-08
-55	2.81261e-07	9.03387e-08
-60	1.01142e-06	7.91629e-08
-65	5.62522e-07	5.21543e-08
-70	1.7509e-07	8.28882e-08
-75	2.04892e-08	6.7987e-08
-80	-1.34111e-07	1.58326e-08
-85	-2.40283e-07	1.00583e-07
-90	-3.4366e-07	5.58796e-09
-95	-2.86849e-07	6.89183e-08
-100	-1.70433e-07	5.02916e-08
-105	-2.16068e-07	1.0524e-07
-110	-2.09548e-07	1.22004e-07
-115	-2.18862e-07	6.14677e-08
-120	-2.46802e-07	5.58796e-09
-125	-2.48665e-07	6.70557e-08
-130	-2.16068e-07	2.51458e-08
-135	-2.69154e-07	8.00942e-08
-140	-1.74158e-07	2.60771e-08
