"Current","Field","Frequency","Spectra"
11.6631,174.947,1,-0.916062536697092
11.6631,174.947,1.003125,-0.8764327414104696
11.6631,174.947,1.00625,-0.8367826795759554
11.6631,174.947,1.0093750000000001,-0.8049022310330546
11.6631,174.947,1.0125,-0.7814834390761188
11.6631,174.947,1.015625,-0.768154341545962
11.6631,174.947,1.01875,-0.7673712754622163
11.6631,174.947,1.021875,-0.7713576761994587
11.6631,174.947,1.0250000000000001,-0.7951981411843851
11.6631,174.947,1.028125,-0.8307263897776875
11.6631,174.947,1.03125,-0.8760057118537085
11.6631,174.947,1.034375,-0.9319451791954096
11.6631,174.947,1.0375,-0.9955807457032484
11.6631,174.947,1.0406250000000001,-1.065263286714388
11.6631,174.947,1.04375,-1.13397174554657
11.6631,174.947,1.046875,-1.201710299416633
11.6631,174.947,1.05,-1.2661295343545262
11.6631,174.947,1.053125,-1.3210916799730028
11.6631,174.947,1.0562500000000001,-1.3690583536748082
11.6631,174.947,1.059375,-1.4054159585612858
11.6631,174.947,1.0625,-1.4292014756387292
11.6631,174.947,1.065625,-1.441358989668558
11.6631,174.947,1.06875,-1.441934689675153
11.6631,174.947,1.0718750000000001,-1.431085849469043
11.6631,174.947,1.0750000000000002,-1.4087689768187235
11.6631,174.947,1.078125,-1.3788956367101703
11.6631,174.947,1.08125,-1.3402145523554387
11.6631,174.947,1.084375,-1.2918883700543788
11.6631,174.947,1.0875000000000001,-1.2390835698781968
11.6631,174.947,1.0906250000000002,-1.1832945587355115
11.6631,174.947,1.09375,-1.13700857982374
11.6631,174.947,1.096875,-1.0786265278281266
11.6631,174.947,1.1,-1.0336737501105175
11.6631,174.947,1.1031250000000001,-0.9946465065424759
11.6631,174.947,1.1062500000000002,-0.9494278168613428
11.6631,174.947,1.109375,-0.9179471524137066
11.6631,174.947,1.1125,-0.8981600232372213
11.6631,174.947,1.115625,-0.8890850030425743
11.6631,174.947,1.1187500000000001,-0.8906493828074433
11.6631,174.947,1.1218750000000002,-0.896139692079464
11.6631,174.947,1.125,-0.9122704098341432
11.6631,174.947,1.128125,-0.9349565637479534
11.6631,174.947,1.13125,-0.9661449709021198
11.6631,174.947,1.1343750000000001,-1.0013240092276097
11.6631,174.947,1.1375000000000002,-1.0448670862491722
11.6631,174.947,1.140625,-1.085681488601519
11.6631,174.947,1.14375,-1.1227108732264914
11.6631,174.947,1.146875,-1.1587049987552458
11.6631,174.947,1.1500000000000001,-1.188313976143239
11.6631,174.947,1.1531250000000002,-1.2128799392364673
11.6631,174.947,1.15625,-1.2294701509118566
11.6631,174.947,1.159375,-1.2388035699717999
11.6631,174.947,1.1625,-1.2336372319764952
11.6631,174.947,1.1656250000000001,-1.2210342527728868
11.6631,174.947,1.1687500000000002,-1.201103151330521
11.6631,174.947,1.171875,-1.1698797280195745
11.6631,174.947,1.175,-1.1313792564573923
11.6631,174.947,1.178125,-1.0861313688372853
11.6631,174.947,1.1812500000000001,-1.0361319420497659
11.6631,174.947,1.1843750000000002,-0.9834789197395133
11.6631,174.947,1.1875,-0.9305693929268904
11.6631,174.947,1.190625,-0.8818748530508824
11.6631,174.947,1.19375,-0.8400107783330122
11.6631,174.947,1.1968750000000001,-0.8061968150061074
11.6631,174.947,1.2000000000000002,-0.7812088486580919
11.6631,174.947,1.203125,-0.7748350373225094
11.6631,174.947,1.20625,-0.7771691047112921
11.6631,174.947,1.209375,-0.7982654932593009
11.6631,174.947,1.2125000000000001,-0.8347134247503909
11.6631,174.947,1.2156250000000002,-0.8823512085197348
11.6631,174.947,1.21875,-0.9356642984966785
11.6631,174.947,1.221875,-1.0046450597039316
11.6631,174.947,1.225,-1.0793271070356956
11.6631,174.947,1.2281250000000001,-1.1553487919985683
11.6631,174.947,1.2312500000000002,-1.232025269602757
11.6631,174.947,1.234375,-1.3004773945095605
11.6631,174.947,1.2375,-1.3583750893227138
11.6631,174.947,1.240625,-1.409452155243605
11.6631,174.947,1.2437500000000001,-1.456202355009876
11.6631,174.947,1.2468750000000002,-1.493623365746014
11.6631,174.947,1.25,-1.5123777952131405
11.6631,174.947,1.253125,-1.5146648147098551
11.6631,174.947,1.25625,-1.5005472426176731
11.6631,174.947,1.2593750000000001,-1.4751486231580613
11.6631,174.947,1.2625000000000002,-1.448989656651146
11.6631,174.947,1.265625,-1.4217605810706608
11.6631,174.947,1.26875,-1.38171330108531
11.6631,174.947,1.271875,-1.3318354298336361
11.6631,174.947,1.2750000000000001,-1.2783315849007875
11.6631,174.947,1.2781250000000002,-1.2229755305235708
11.6631,174.947,1.28125,-1.1736672143889368
11.6631,174.947,1.284375,-1.1387054543108417
11.6631,174.947,1.2875,-1.100359198733562
11.6631,174.947,1.2906250000000001,-1.0642338283182893
11.6631,174.947,1.2937500000000002,-1.0411435146451204
11.6631,174.947,1.296875,-1.0277762960428272
11.6631,174.947,1.3,-1.0231078957795738
11.6631,174.947,1.303125,-1.03518521927804
11.6631,174.947,1.3062500000000001,-1.053758609473596
11.6631,174.947,1.3093750000000002,-1.0779564415676384
11.6631,174.947,1.3125,-1.112598907203046
