t	Voltage
53	1.878763
53	1.883485
53	1.887913
53	1.892042
53	1.895822
53	1.899242
53	1.902287
53	1.904947
53	1.907175
53	1.908969
53	1.910338
53	1.911241
53	1.911681
53	1.911659
53	1.911183
53	1.910237
53	1.908832
53	1.907002
53	1.904738
53	1.902047
53	1.898979
53	1.895545
53	1.891748
53	1.887612
53	1.883188
53	1.878494
53	1.873558
53	1.8684
53	1.863052
53	1.857591
53	1.852084
53	1.846555
53	1.841177
53	1.836088
53	1.831513
53	1.827659
53	1.824859
53	1.823409
53	1.823434
53	1.824935
53	1.827785
53	1.831687
53	1.836312
53	1.841444
53	1.846858
53	1.852418
53	1.85796
53	1.863437
53	1.868798
53	1.87397
53	1.878908
53	1.883598
53	1.888019
53	1.892135
53	1.895915
53	1.899327
53	1.902367
53	1.905027
53	1.907255
53	1.909043
53	1.910406
53	1.91131
53	1.911743
53	1.911718
53	1.911234
53	1.910294
53	1.908884
53	1.907054
53	1.904791
53	1.902101
53	1.899031
53	1.89559
53	1.891797
53	1.887654
53	1.883226
53	1.87854
53	1.873599
53	1.868438
53	1.863093
53	1.857633
53	1.852119
53	1.846588
53	1.841211
53	1.836124
53	1.83155
53	1.827693
53	1.824892
53	1.823443
53	1.823472
53	1.824972
53	1.827818
53	1.831718
53	1.836343
53	1.841471
53	1.846885
53	1.852439
53	1.857983
53	1.863459
53	1.868816
53	1.873987
53	1.878924
53	1.883614
53	1.888031
53	1.89215
53	1.895928
53	1.899344
53	1.902384
53	1.905034
53	1.907264
53	1.909054
53	1.910415
53	1.911321
53	1.911751
53	1.911731
53	1.91125
53	1.910304
53	1.908897
53	1.907065
53	1.904801
53	1.902111
53	1.899042
53	1.8956
53	1.891807
53	1.887667
53	1.883245
53	1.878546
53	1.873615
53	1.868453
53	1.863107
53	1.85765
53	1.852135
53	1.84661
53	1.841227
53	1.836143
53	1.831563
53	1.827711
53	1.824914
53	1.823459
53	1.823488
53	1.824988
53	1.827834
53	1.831742
53	1.836361
53	1.841491
53	1.846904
53	1.852463
53	1.858004
53	1.863479
53	1.868835
53	1.874004
53	1.878946
53	1.883633
53	1.888049
53	1.892167
53	1.895946
53	1.899366
53	1.902402
53	1.905058
53	1.907283
53	1.909076
53	1.91044
53	1.911345
53	1.911776
53	1.911758
53	1.911272
53	1.910326
53	1.908921
53	1.907097
53	1.904833
53	1.902145
53	1.899076
53	1.895639
53	1.891846
53	1.887709
53	1.883284
53	1.878592
53	1.873657
53	1.868499
53	1.863152
53	1.857699
53	1.852187
53	1.846659
53	1.841288
53	1.836196
53	1.831622
53	1.827768
53	1.824972
53	1.823526
53	1.823555
53	1.825054
53	1.827904
53	1.831804
53	1.836429
53	1.84156
53	1.846973
53	1.852535
53	1.858074
53	1.863552
53	1.868912
53	1.874079
53	1.87902
53	1.883712
53	1.888131
53	1.892251
53	1.896029
53	1.899446
53	1.902485
53	1.905141
53	1.907365
53	1.909156
53	1.91052
53	1.911421
53	1.91186
53	1.911836
53	1.911353
53	1.910409
53	1.909001
53	1.907171
53	1.904908
53	1.90222
53	1.899152
53	1.895711
53	1.891914
53	1.887782
53	1.883354
53	1.878662
53	1.873726
53	1.868568
53	1.86322
53	1.857763
53	1.852252
53	1.846724
53	1.841349
53	1.836258
53	1.831684
53	1.82783
53	1.825028
53	1.823584
53	1.823607
53	1.825107
53	1.827956
53	1.831856
53	1.836479
53	1.841604
53	1.847021
53	1.852576
53	1.858115
53	1.863587
53	1.868948
53	1.874114
53	1.879055
53	1.883744
53	1.888156
53	1.89228
53	1.896055
53	1.899466
53	1.902504
53	1.90516
53	1.907383
53	1.909172
53	1.910535
53	1.911436
