t	Voltage
451	1.877936
451	1.882081
451	1.885998
451	1.889634
451	1.892987
451	1.896033
451	1.898751
451	1.901115
451	1.903119
451	1.904723
451	1.905937
451	1.906746
451	1.907148
451	1.907133
451	1.9067
451	1.905859
451	1.904617
451	1.902988
451	1.900954
451	1.898571
451	1.895834
451	1.892778
451	1.889418
451	1.885781
451	1.881879
451	1.877782
451	1.873483
451	1.869037
451	1.864488
451	1.859903
451	1.855343
451	1.85089
451	1.846644
451	1.842752
451	1.839314
451	1.836551
451	1.834623
451	1.833615
451	1.833642
451	1.834702
451	1.836692
451	1.839493
451	1.842983
451	1.846911
451	1.851199
451	1.855688
451	1.860279
451	1.864888
451	1.869455
451	1.873908
451	1.878211
451	1.882315
451	1.886222
451	1.88985
451	1.893198
451	1.896237
451	1.89895
451	1.901312
451	1.903313
451	1.904916
451	1.906129
451	1.906939
451	1.907334
451	1.907321
451	1.906886
451	1.906049
451	1.904814
451	1.90318
451	1.901145
451	1.898762
451	1.896027
451	1.892978
451	1.889617
451	1.88598
451	1.882076
451	1.877986
451	1.873687
451	1.869247
451	1.864697
451	1.860117
451	1.855563
451	1.85111
451	1.846866
451	1.842973
451	1.839539
451	1.836785
451	1.834853
451	1.83384
451	1.833864
451	1.834931
451	1.836918
451	1.839719
451	1.843203
451	1.847129
451	1.851413
451	1.855901
451	1.860488
451	1.865092
451	1.869656
451	1.874111
451	1.878418
451	1.882507
451	1.886412
451	1.890038
451	1.893388
451	1.896424
451	1.899135
451	1.901492
451	1.903495
451	1.905099
451	1.906298
451	1.907107
451	1.907505
451	1.907485
451	1.907054
451	1.906209
451	1.904971
451	1.903335
451	1.901308
451	1.898919
451	1.896187
451	1.89313
451	1.889769
451	1.886138
451	1.882228
451	1.878136
451	1.873839
451	1.869394
451	1.864846
451	1.860259
451	1.855703
451	1.85125
451	1.846998
451	1.843115
451	1.839675
451	1.83692
451	1.83498
451	1.833972
451	1.833999
451	1.835061
451	1.83704
451	1.83984
451	1.843322
451	1.847248
451	1.851527
451	1.856008
451	1.860592
451	1.865197
451	1.869762
451	1.874214
451	1.878511
451	1.882606
451	1.886509
451	1.890128
451	1.893477
451	1.896509
451	1.899217
451	1.901574
451	1.903575
451	1.905178
451	1.906379
451	1.907179
451	1.907577
451	1.907558
451	1.907117
451	1.906277
451	1.905034
451	1.9034
451	1.901363
451	1.898974
451	1.896239
451	1.893182
451	1.889816
451	1.886183
451	1.882273
451	1.878175
451	1.873881
451	1.869435
451	1.864885
451	1.860299
451	1.855735
451	1.851278
451	1.847036
451	1.843143
451	1.839708
451	1.836949
451	1.835014
451	1.834
451	1.83402
451	1.835083
451	1.837067
451	1.839866
451	1.843343
451	1.847272
451	1.85155
451	1.856035
451	1.860615
451	1.865212
451	1.86978
451	1.874234
451	1.878533
451	1.882623
451	1.886526
451	1.890148
451	1.893493
451	1.896527
451	1.899232
451	1.901597
451	1.903597
451	1.905196
451	1.906402
451	1.907207
451	1.907606
451	1.907582
451	1.907155
451	1.90631
451	1.905073
451	1.903437
451	1.901404
451	1.899015
451	1.896282
451	1.893228
451	1.889868
451	1.886234
451	1.882328
451	1.878235
451	1.873935
451	1.869496
451	1.864947
451	1.860361
451	1.855806
451	1.851352
451	1.847108
451	1.843216
451	1.839779
451	1.837021
451	1.835088
451	1.834077
451	1.8341
451	1.835162
451	1.837143
451	1.839943
451	1.843422
451	1.847343
451	1.851622
451	1.856105
451	1.860689
451	1.865289
451	1.869851
451	1.874305
451	1.8786
451	1.882695
451	1.886591
451	1.890211
451	1.893562
451	1.896593
451	1.899302
451	1.901657
451	1.903658
451	1.905256
451	1.906462
451	1.907265
451	1.907661
451	1.907641
451	1.907204
451	1.906359
451	1.90512
451	1.90348
451	1.901454
451	1.899063
451	1.896328
451	1.89327
451	1.88991
451	1.886273
451	1.88237
451	1.878273
451	1.873974
451	1.869534
451	1.864981
451	1.860398
451	1.855838
451	1.851386
451	1.847144
451	1.843253
451	1.839814
451	1.837061
451	1.835126
451	1.834108
451	1.834135
451	1.835194
451	1.837174
451	1.839972
451	1.843451
451	1.847376
451	1.851654
451	1.856133
451	1.860715
451	1.865314
451	1.869876
451	1.874328
451	1.878626
451	1.882719
451	1.886616
451	1.890238
451	1.893584
451	1.896618
451	1.899325
451	1.90168
451	1.903676
451	1.905282
451	1.906483
451	1.907287
451	1.907683
451	1.907663
451	1.907228
451	1.906384
451	1.905145
451	1.903507
451	1.901475
451	1.899085
451	1.896351
451	1.893296
451	1.889931
451	1.886294
451	1.882387
451	1.878292
451	1.873997
451	1.869554
451	1.864997
451	1.860419
451	1.855863
451	1.851409
451	1.847164
451	1.843276
451	1.839837
451	1.837082
451	1.835146
451	1.834133
451	1.834156
451	1.83522
451	1.837195
451	1.839997
451	1.843475
