"Current","Field","Frequency","Spectra"
10.7391,161.087,1,-0.9167216161132684
10.7391,161.087,1.003125,-0.8765888814392628
10.7391,161.087,1.00625,-0.8379020862875577
10.7391,161.087,1.0093750000000001,-0.8053552951765718
10.7391,161.087,1.0125,-0.7822039649274386
10.7391,161.087,1.015625,-0.7678531310861809
10.7391,161.087,1.01875,-0.7657212815500261
10.7391,161.087,1.021875,-0.7725120728695268
10.7391,161.087,1.0250000000000001,-0.7957378062736746
10.7391,161.087,1.028125,-0.8308158200926545
10.7391,161.087,1.03125,-0.8784402012515763
10.7391,161.087,1.034375,-0.9359253803152239
10.7391,161.087,1.0375,-0.9999094929959474
10.7391,161.087,1.0406250000000001,-1.0694110259067255
10.7391,161.087,1.04375,-1.135786078656598
10.7391,161.087,1.046875,-1.203987501475097
10.7391,161.087,1.05,-1.26732695163543
10.7391,161.087,1.053125,-1.32289275605393
10.7391,161.087,1.0562500000000001,-1.3702351145193394
10.7391,161.087,1.059375,-1.4092830950184332
10.7391,161.087,1.0625,-1.4325151469104513
10.7391,161.087,1.065625,-1.4442223951384379
10.7391,161.087,1.06875,-1.4468635913837937
10.7391,161.087,1.0718750000000001,-1.4359992727277935
10.7391,161.087,1.0750000000000002,-1.416279511497969
10.7391,161.087,1.078125,-1.3847272399792987
10.7391,161.087,1.08125,-1.3469246931706809
10.7391,161.087,1.084375,-1.298470365900719
10.7391,161.087,1.0875000000000001,-1.243899716346048
10.7391,161.087,1.0906250000000002,-1.1899024694441354
10.7391,161.087,1.09375,-1.1409455384306098
10.7391,161.087,1.096875,-1.0844600542269542
10.7391,161.087,1.1,-1.0381936573950337
10.7391,161.087,1.1031250000000001,-0.9978172409015834
10.7391,161.087,1.1062500000000002,-0.9537607653795854
10.7391,161.087,1.109375,-0.9228815013026775
10.7391,161.087,1.1125,-0.9010805238943974
10.7391,161.087,1.115625,-0.8925313653758365
10.7391,161.087,1.1187500000000001,-0.8925714435652932
10.7391,161.087,1.1218750000000002,-0.9017633490429239
10.7391,161.087,1.125,-0.9152815511978775
10.7391,161.087,1.128125,-0.9405202419917922
10.7391,161.087,1.13125,-0.9718468201623245
10.7391,161.087,1.1343750000000001,-1.0081165850912814
10.7391,161.087,1.1375000000000002,-1.048037989842853
10.7391,161.087,1.140625,-1.0887502478181585
10.7391,161.087,1.14375,-1.1255033632228368
10.7391,161.087,1.146875,-1.1587168015655298
10.7391,161.087,1.1500000000000001,-1.191559026546635
10.7391,161.087,1.1531250000000002,-1.217823844933883
10.7391,161.087,1.15625,-1.2310593863934147
10.7391,161.087,1.159375,-1.240756719086933
10.7391,161.087,1.1625,-1.2363802757937823
10.7391,161.087,1.1656250000000001,-1.2247711417801495
10.7391,161.087,1.1687500000000002,-1.2027034646399866
10.7391,161.087,1.171875,-1.1740771137739479
10.7391,161.087,1.175,-1.1340893248270634
10.7391,161.087,1.178125,-1.0871871846100178
10.7391,161.087,1.1812500000000001,-1.0359483059979468
10.7391,161.087,1.1843750000000002,-0.9858596588615123
10.7391,161.087,1.1875,-0.9318520075683862
10.7391,161.087,1.190625,-0.8825149729596202
10.7391,161.087,1.19375,-0.8438338904965512
10.7391,161.087,1.1968750000000001,-0.808896065337556
10.7391,161.087,1.2000000000000002,-0.7834793315045703
10.7391,161.087,1.203125,-0.774748542562203
10.7391,161.087,1.20625,-0.7809993523501562
10.7391,161.087,1.209375,-0.7998020679311009
10.7391,161.087,1.2125000000000001,-0.8380770595275513
10.7391,161.087,1.2156250000000002,-0.8855387416993156
10.7391,161.087,1.21875,-0.939646672657055
