"Current","Field","Frequency","Spectra"
1.972,29.58,1,-1.702168672324544
1.972,29.58,1.003125,-1.6636574847579986
1.972,29.58,1.00625,-1.6300557416010002
1.972,29.58,1.0093750000000001,-1.609108763884435
1.972,29.58,1.0125,-1.5986240536968834
1.972,29.58,1.015625,-1.5980418132423988
1.972,29.58,1.01875,-1.6135461943087834
1.972,29.58,1.021875,-1.6368161149499825
1.972,29.58,1.0250000000000001,-1.676575976026264
1.972,29.58,1.028125,-1.728573286363474
1.972,29.58,1.03125,-1.7905543485685458
1.972,29.58,1.034375,-1.863552288093089
1.972,29.58,1.0375,-1.9399180815093573
1.972,29.58,1.0406250000000001,-2.0185496608001268
1.972,29.58,1.04375,-2.0935198471169567
1.972,29.58,1.046875,-2.1651943231337527
1.972,29.58,1.05,-2.233976036532846
1.972,29.58,1.053125,-2.2877373187990404
1.972,29.58,1.0562500000000001,-2.336286607695842
1.972,29.58,1.059375,-2.3702852205246625
1.972,29.58,1.0625,-2.3906917719258725
1.972,29.58,1.065625,-2.4029186426912097
1.972,29.58,1.06875,-2.406054896319518
1.972,29.58,1.0718750000000001,-2.3950431928416824
1.972,29.58,1.0750000000000002,-2.3721519246820955
1.972,29.58,1.078125,-2.3454658984877157
1.972,29.58,1.08125,-2.306667606413267
1.972,29.58,1.084375,-2.2635672037607626
1.972,29.58,1.0875000000000001,-2.21242146322531
1.972,29.58,1.0906250000000002,-2.1634930130809713
1.972,29.58,1.09375,-2.121284411400572
1.972,29.58,1.096875,-2.067084547788304
1.972,29.58,1.1,-2.0284700832819915
1.972,29.58,1.1031250000000001,-1.9943561018935267
1.972,29.58,1.1062500000000002,-1.9503640447264823
1.972,29.58,1.109375,-1.9242312941461486
1.972,29.58,1.1125,-1.9069723206954188
1.972,29.58,1.115625,-1.8969764157232338
1.972,29.58,1.1187500000000001,-1.8950110619978064
1.972,29.58,1.1218750000000002,-1.899782563203001
1.972,29.58,1.125,-1.9071165917884985
1.972,29.58,1.128125,-1.9234358616831995
1.972,29.58,1.13125,-1.9454926353912576
1.972,29.58,1.1343750000000001,-1.9677105164484248
1.972,29.58,1.1375000000000002,-1.9935436528376227
1.972,29.58,1.140625,-2.0151863738215186
1.972,29.58,1.14375,-2.034927631130503
1.972,29.58,1.146875,-2.0531099894561775
1.972,29.58,1.1500000000000001,-2.065765082488417
1.972,29.58,1.1531250000000002,-2.0761917484258525
1.972,29.58,1.15625,-2.075805039646559
1.972,29.58,1.159375,-2.0701247250141357
1.972,29.58,1.1625,-2.058049911180292
1.972,29.58,1.1656250000000001,-2.0371026461956236
1.972,29.58,1.1687500000000002,-2.015866617083443
1.972,29.58,1.171875,-1.9877351827601322
1.972,29.58,1.175,-1.9549154967271924
1.972,29.58,1.178125,-1.9195483131027173
1.972,29.58,1.1812500000000001,-1.8861533532421744
1.972,29.58,1.1843750000000002,-1.8543963148306528
1.972,29.58,1.1875,-1.8239878077483005
1.972,29.58,1.190625,-1.8057348077971547
1.972,29.58,1.19375,-1.7922571190991585
1.972,29.58,1.1968750000000001,-1.7937159778654113
1.972,29.58,1.2000000000000002,-1.8014101886343754
1.972,29.58,1.203125,-1.8251097908241607
1.972,29.58,1.20625,-1.8622707833580179
1.972,29.58,1.209375,-1.9109417093409462
1.972,29.58,1.2125000000000001,-1.9695395209623345
1.972,29.58,1.2156250000000002,-2.0360252756882184
1.972,29.58,1.21875,-2.1034990867838292
1.972,29.58,1.221875,-2.175251902901735
1.972,29.58,1.225,-2.248573221408346
1.972,29.58,1.2281250000000001,-2.3168553917756367
1.972,29.58,1.2312500000000002,-2.3745054341498033
1.972,29.58,1.234375,-2.4222310968697998
1.972,29.58,1.2375,-2.4571328657619307
1.972,29.58,1.240625,-2.482594613090798
1.972,29.58,1.2437500000000001,-2.5056325313611687
1.972,29.58,1.2468750000000002,-2.5098283136531037
1.972,29.58,1.25,-2.5034297654003232
1.972,29.58,1.253125,-2.48167411661462
1.972,29.58,1.25625,-2.4459722922503864
1.972,29.58,1.2593750000000001,-2.3974263996930056
1.972,29.58,1.2625000000000002,-2.3557918535566245
1.972,29.58,1.265625,-2.3186317821539353
1.972,29.58,1.26875,-2.268765199431041
1.972,29.58,1.271875,-2.2143069120487864
1.972,29.58,1.2750000000000001,-2.162933341528877
1.972,29.58,1.2781250000000002,-2.107646383294251
1.972,29.58,1.28125,-2.065226861760055
1.972,29.58,1.284375,-2.0393203839142187
1.972,29.58,1.2875,-2.0140525085504954
1.972,29.58,1.2906250000000001,-1.9978711450753204
1.972,29.58,1.2937500000000002,-1.9911089272978009
1.972,29.58,1.296875,-1.9985880488200833
1.972,29.58,1.3,-2.010282026675064
1.972,29.58,1.303125,-2.0403490837044167
1.972,29.58,1.3062500000000001,-2.074545125989699
1.972,29.58,1.3093750000000002,-2.1136849898119086
1.972,29.58,1.3125,-2.1616393410820827
1.972,29.58,1.315625,-2.2080152729973994
1.972,29.58,1.31875,-2.2595610692722934
1.972,29.58,1.3218750000000001,-2.301308939291914
1.972,29.58,1.3250000000000002,-2.341467023833334
1.972,29.58,1.328125,-2.3726771078607527
1.972,29.58,1.33125,-2.3978532336056677
1.972,29.58,1.334375,-2.4108081366107426
1.972,29.58,1.3375000000000001,-2.414021919367753
1.972,29.58,1.3406250000000002,-2.4079380872569947
1.972,29.58,1.34375,-2.391864027729941
1.972,29.58,1.346875,-2.363368052577342
1.972,29.58,1.35,-2.329232735590511
1.972,29.58,1.3531250000000001,-2.285955139121583
1.972,29.58,1.3562500000000002,-2.2370226591991824
1.972,29.58,1.359375,-2.1894329781044783
1.972,29.58,1.3625,-2.133807233965107
1.972,29.58,1.365625,-2.0752511268147815
1.972,29.58,1.3687500000000001,-2.024260538459525
1.972,29.58,1.3718750000000002,-1.9800307905807932
1.972,29.58,1.375,-1.9416712937369918
1.972,29.58,1.378125,-1.9103792467485263
1.972,29.58,1.38125,-1.8913588196277529
1.972,29.58,1.3843750000000001,-1.8815937671963232
1.972,29.58,1.3875000000000002,-1.887086762804211
1.972,29.58,1.390625,-1.9036783136158868
1.972,29.58,1.39375,-1.938202293319439
1.972,29.58,1.396875,-1.9837791057122154
1.972,29.58,1.4000000000000001,-2.043901146910127
1.972,29.58,1.4031250000000002,-2.101552022462618
1.972,29.58,1.40625,-2.1670831396350136
1.972,29.58,1.409375,-2.2377151728720484
1.972,29.58,1.4125,-2.3083533553628715
1.972,29.58,1.4156250000000001,-2.3754680855257493
1.972,29.58,1.4187500000000002,-2.4400918159200846
1.972,29.58,1.421875,-2.4911828837880496
1.972,29.58,1.425,-2.534655861138452
1.972,29.58,1.428125,-2.5645015102919135
1.972,29.58,1.4312500000000001,-2.5876325691496667
1.972,29.58,1.4343750000000002,-2.596413564504527
1.972,29.58,1.4375,-2.596381247217013
1.972,29.58,1.440625,-2.5855017566963507
1.972,29.58,1.44375,-2.564111169140766
1.972,29.58,1.4468750000000001,-2.535118038394144
1.972,29.58,1.4500000000000002,-2.4962131875775304
1.972,29.58,1.453125,-2.452805849431445
1.972,29.58,1.45625,-2.408773523552496
1.972,29.58,1.459375,-2.3586525581285267
1.972,29.58,1.4625000000000001,-2.3112602782850846
1.972,29.58,1.4656250000000002,-2.2669394456879783
1.972,29.58,1.46875,-2.228264115371487
1.972,29.58,1.471875,-2.1971795573592527
1.972,29.58,1.475,-2.1718787508680757
1.972,29.58,1.4781250000000001,-2.161722674132114
1.972,29.58,1.4812500000000002,-2.1594599385499893
1.972,29.58,1.484375,-2.172430103511816
1.972,29.58,1.4875,-2.1987967292176402
1.972,29.58,1.490625,-2.234186282101443
1.972,29.58,1.4937500000000001,-2.2812194136740285
1.972,29.58,1.4968750000000002,-2.332683769878594
1.972,29.58,1.5,-2.3843079503360802
1.972,29.58,1.503125,-2.439429784683774
1.972,29.58,1.50625,-2.4893140850617383
1.972,29.58,1.5093750000000001,-2.533438364898168
1.972,29.58,1.5125000000000002,-2.573459837994309
1.972,29.58,1.515625,-2.6024267694158225
1.972,29.58,1.51875,-2.626765960709922
1.972,29.58,1.521875,-2.635925766431363
1.972,29.58,1.5250000000000001,-2.632831539964811
1.972,29.58,1.5281250000000002,-2.6189409714317806
1.972,29.58,1.53125,-2.598267949757851
1.972,29.58,1.534375,-2.5745937542332857
1.972,29.58,1.5375,-2.5405783578554315
1.972,29.58,1.5406250000000001,-2.505240412799014
1.972,29.58,1.5437500000000002,-2.460216059806531
1.972,29.58,1.546875,-2.412683311398189
1.972,29.58,1.55,-2.362181971637902
1.972,29.58,1.553125,-2.313926750833798
1.972,29.58,1.5562500000000001,-2.2651912715599183
1.972,29.58,1.5593750000000002,-2.2218259015029456
1.972,29.58,1.5625,-2.180396808925949
1.972,29.58,1.565625,-2.1486478754164233
1.972,29.58,1.56875,-2.128194067721807
1.972,29.58,1.5718750000000001,-2.1149045146180527
1.972,29.58,1.5750000000000002,-2.1166934352552396
1.972,29.58,1.578125,-2.1328964565325244
1.972,29.58,1.58125,-2.156451925332903
1.972,29.58,1.584375,-2.1954377068107105
1.972,29.58,1.5875000000000001,-2.2462197429814945
1.972,29.58,1.5906250000000002,-2.303998884180821
1.972,29.58,1.59375,-2.3652556979337067
1.972,29.58,1.596875,-2.4283283599218315
1.972,29.58,1.6,-2.4886492283742405
1.972,29.58,1.6031250000000001,-2.5419521867380643
1.972,29.58,1.6062500000000002,-2.5928445478466005
1.972,29.58,1.609375,-2.63323492701896
1.972,29.58,1.6125,-2.6640782839500448
1.972,29.58,1.615625,-2.683009827648071
1.972,29.58,1.6187500000000001,-2.689193968957755
1.972,29.58,1.6218750000000002,-2.6864850315418627
1.972,29.58,1.625,-2.673948352568139
1.972,29.58,1.628125,-2.6554188333040214
1.972,29.58,1.63125,-2.632198894664875
1.972,29.58,1.6343750000000001,-2.6028391863237244
1.972,29.58,1.6375000000000002,-2.5749998421925198
1.972,29.58,1.640625,-2.5467550723586045
