"Current","Field","Frequency","Spectra"
10.9275,163.912,1,-0.9175894450382476
10.9275,163.912,1.003125,-0.8762569576704746
10.9275,163.912,1.00625,-0.8388594094999251
10.9275,163.912,1.0093750000000001,-0.8070899738160444
10.9275,163.912,1.0125,-0.7828570300336379
10.9275,163.912,1.015625,-0.7705903965288153
10.9275,163.912,1.01875,-0.7663260452035212
10.9275,163.912,1.021875,-0.7745950701918879
10.9275,163.912,1.0250000000000001,-0.7943152488702234
10.9275,163.912,1.028125,-0.8300154350137917
10.9275,163.912,1.03125,-0.8769256362988264
10.9275,163.912,1.034375,-0.9361182081938414
10.9275,163.912,1.0375,-0.9989859121179101
10.9275,163.912,1.0406250000000001,-1.068281101182757
10.9275,163.912,1.04375,-1.1373280681806743
10.9275,163.912,1.046875,-1.2050387932209885
10.9275,163.912,1.05,-1.2676382059854467
10.9275,163.912,1.053125,-1.3261408398250287
10.9275,163.912,1.0562500000000001,-1.3713255027130535
10.9275,163.912,1.059375,-1.4062479181436909
10.9275,163.912,1.0625,-1.430814017609011
10.9275,163.912,1.065625,-1.4456735309461637
10.9275,163.912,1.06875,-1.4468903775334825
10.9275,163.912,1.0718750000000001,-1.43569330002047
10.9275,163.912,1.0750000000000002,-1.4157410478798151
10.9275,163.912,1.078125,-1.3864142239169146
10.9275,163.912,1.08125,-1.3467757541659435
10.9275,163.912,1.084375,-1.297875781934756
10.9275,163.912,1.0875000000000001,-1.2457145218717722
10.9275,163.912,1.0906250000000002,-1.1897697255969408
10.9275,163.912,1.09375,-1.141660420562807
10.9275,163.912,1.096875,-1.0840076634427769
10.9275,163.912,1.1,-1.0371550668815037
10.9275,163.912,1.1031250000000001,-0.9987754879691904
10.9275,163.912,1.1062500000000002,-0.9535187883546742
10.9275,163.912,1.109375,-0.9224508095735191
10.9275,163.912,1.1125,-0.9029756411234209
10.9275,163.912,1.115625,-0.8915184259371466
10.9275,163.912,1.1187500000000001,-0.892927764444298
10.9275,163.912,1.1218750000000002,-0.8992291719591308
10.9275,163.912,1.125,-0.9152648314666577
10.9275,163.912,1.128125,-0.9396488076141931
10.9275,163.912,1.13125,-0.9708848333356473
10.9275,163.912,1.1343750000000001,-1.0049256876311232
10.9275,163.912,1.1375000000000002,-1.0488209086133216
10.9275,163.912,1.140625,-1.0883552156025003
10.9275,163.912,1.14375,-1.1237690031758738
10.9275,163.912,1.146875,-1.1612362197662178
10.9275,163.912,1.1500000000000001,-1.191678597918658
10.9275,163.912,1.1531250000000002,-1.2175879689068168
10.9275,163.912,1.15625,-1.2311099271506323
10.9275,163.912,1.159375,-1.2391758329535345
10.9275,163.912,1.1625,-1.234836985114687
10.9275,163.912,1.1656250000000001,-1.2230367360273833
10.9275,163.912,1.1687500000000002,-1.2020915644906354
10.9275,163.912,1.171875,-1.1738122504468365
10.9275,163.912,1.175,-1.1329748073984476
10.9275,163.912,1.178125,-1.0886359880515057
10.9275,163.912,1.1812500000000001,-1.0373187219936417
10.9275,163.912,1.1843750000000002,-0.9846525733642904
10.9275,163.912,1.1875,-0.9319646932758157
10.9275,163.912,1.190625,-0.8843979980185441
10.9275,163.912,1.19375,-0.8429813752124536
10.9275,163.912,1.1968750000000001,-0.8097680314603446
10.9275,163.912,1.2000000000000002,-0.7845100058665102
10.9275,163.912,1.203125,-0.7771336633567685
10.9275,163.912,1.20625,-0.780477501902978
10.9275,163.912,1.209375,-0.800939105562719
10.9275,163.912,1.2125000000000001,-0.8355811805025836
10.9275,163.912,1.2156250000000002,-0.883651448805194
10.9275,163.912,1.21875,-0.9385704464647568
10.9275,163.912,1.221875,-1.0076473038670206
10.9275,163.912,1.225,-1.0791651363555508
10.9275,163.912,1.2281250000000001,-1.1588629827560433
10.9275,163.912,1.2312500000000002,-1.231001701006131
10.9275,163.912,1.234375,-1.2994548747599846
10.9275,163.912,1.2375,-1.3574829308774254
