t	Voltage
31	8.535507
31	7.925676
31	7.571666
31	7.331839
31	7.15479
31	7.016426
31	6.897242
31	6.804095
31	6.729083
31	6.663359
31	6.607842
31	6.557813
31	6.516331
31	6.482026
31	6.449541
31	6.420269
31	6.392331
31	6.371452
31	6.359273
31	6.358176
31	6.367734
31	6.38751
31	6.413374
31	6.442889
31	6.472744
31	6.502359
31	6.528966
31	6.551581
31	6.570543
31	6.587655
31	6.600568
31	6.610343
31	6.61678
31	6.621151
31	6.622919
31	6.623596
31	6.625484
31	6.630182
31	6.639958
31	6.653639
31	6.670091
31	6.686761
31	6.700957
31	6.710778
31	6.714781
31	6.714844
31	6.710032
31	6.701972
31	6.691629
31	6.679808
31	6.667166
31	6.655084
31	6.643378
31	6.634612
31	6.625538
31	6.614576
31	6.600958
31	6.583519
31	6.562094
31	6.53882
31	6.51394
31	6.489093
31	6.466267
31	6.446331
31	6.429805
31	6.417151
31	6.408308
31	6.405435
31	6.406119
31	6.411233
31	6.419337
31	6.430054
31	6.443079
31	6.45928
31	6.479634
31	6.504304
31	6.531317
31	6.559345
31	6.587231
31	6.612961
31	6.637011
31	6.657418
31	6.675235
31	6.69169
31	6.706836
31	6.7223
31	6.735361
31	6.749962
31	6.763955
31	6.777741
31	6.791933
31	6.803577
31	6.812159
31	6.816031
31	6.81273
31	6.80257
31	6.784153
31	6.760867
31	6.733615
31	6.701839
31	6.669909
31	6.636241
31	6.60306
31	6.569849
31	6.535531
31	6.503764
31	6.473089
31	6.443182
31	6.415033
31	6.386815
31	6.362401
31	6.33968
31	6.320748
31	6.304157
31	6.293959
31	6.289562
31	6.29316
31	6.305012
31	6.326559
31	6.354758
31	6.388775
31	6.424753
31	6.461461
31	6.493988
31	6.52283
31	6.547225
31	6.566547
31	6.582269
31	6.592629
31	6.598572
31	6.601023
31	6.60257
31	6.602335
31	6.602507
31	6.605688
31	6.612805
31	6.625049
31	6.642947
31	6.663646
31	6.684358
31	6.703372
31	6.716681
31	6.726174
31	6.730957
31	6.733258
31	6.734175
31	6.734417
31	6.735289
31	6.737135
31	6.740019
31	6.743855
31	6.747256
31	6.750322
31	6.749667
31	6.744531
31	6.733348
31	6.716458
31	6.695607
31	6.670552
31	6.645311
31	6.620631
31	6.597377
31	6.575615
31	6.555991
31	6.539392
31	6.524279
31	6.509884
31	6.496519
31	6.482808
31	6.470359
31	6.459309
31	6.450115
31	6.444032
31	6.443241
31	6.44905
31	6.46322
31	6.484039
31	6.511034
31	6.541139
31	6.571894
31	6.602994
31	6.634253
31	6.662096
31	6.687942
31	6.710998
31	6.732402
31	6.751908
31	6.767372
31	6.780285
31	6.791761
31	6.801638
31	6.812186
31	6.823954
31	6.835722
31	6.846131
31	6.856804
31	6.863504
31	6.864194
31	6.858064
31	6.844058
31	6.82325
31	6.799113
31	6.770398
31	6.739057
31	6.70663
31	6.67259
31	6.641209
31	6.609995
31	6.579713
31	6.551143
31	6.521956
31	6.495772
31	6.469704
31	6.445592
31	6.422058
31	6.402383
31	6.386017
31	6.374037
31	6.367997
31	6.369287
31	6.379863
31	6.398857
31	6.426224
31	6.459916
31	6.494903
31	6.530171
31	6.563646
31	6.593975
31	6.62157
31	6.643147
31	6.659825
31	6.671847
31	6.680281
31	6.685009
31	6.687235
31	6.688646
31	6.689473
31	6.69264
31	6.699618
31	6.711388
31	6.727466
31	6.746769
31	6.766891
31	6.783589
31	6.795677
31	6.802291
31	6.804034
31	6.802379
31	6.798454
31	6.793251
31	6.788706
31	6.784406
31	6.781592
31	6.780293
31	6.779618
31	6.777721
31	6.773091
31	6.764875
31	6.751773
31	6.733374
31	6.710077
31	6.685628
31	6.661575
31	6.638275
31	6.617161
31	6.598625
31	6.584405
31	6.573424
31	6.564749
31	6.558828
31	6.553858
31	6.550138
31	6.547356
31	6.546544
31	6.548199
31	6.553554
31	6.564417
31	6.581856
31	6.604472
31	6.631818
31	6.660802
31	6.689591
31	6.71749
31	6.744164
