t	Voltage
48	10.33885
48	9.824198
48	9.38628
48	8.974738
48	8.603225
48	8.233989
48	7.898545
48	7.5663
48	7.287821
48	7.004931
48	6.762026
48	6.544512
48	6.337112
48	6.165104
48	5.973751
48	5.783602
48	5.612298
48	5.478283
48	5.427201
48	5.497958
48	5.691526
48	5.992988
48	6.368521
48	6.787645
48	7.203378
48	7.585091
48	7.930371
48	8.240472
48	8.495279
48	8.690454
48	8.844605
48	8.963292
48	9.036432
48	9.075191
48	9.087644
48	9.090107
48	9.108798
48	9.162315
48	9.266508
48	9.418841
48	9.600163
48	9.781472
48	9.922196
48	10.0027
48	10.02409
48	9.99121
48	9.916883
48	9.813061
48	9.691445
48	9.563793
48	9.437346
48	9.325178
48	9.229891
48	9.147938
48	9.060703
48	8.961572
48	8.8264
48	8.646222
48	8.425043
48	8.165988
48	7.90965
48	7.658366
48	7.424654
48	7.22145
48	7.049538
48	6.930593
48	6.860372
48	6.840152
48	6.865849
48	6.931473
48	7.030757
48	7.159221
48	7.316391
48	7.511474
48	7.744098
48	8.018366
48	8.321781
48	8.647682
48	8.93831
48	9.202271
48	9.430455
48	9.621354
48	9.78756
48	9.92091
48	10.03824
48	10.14854
48	10.2638
48	10.37318
48	10.48538
48	10.59527
48	10.6977
48	10.78489
48	10.83691
48	10.83315
48	10.75717
48	10.60154
48	10.38743
48	10.12111
48	9.819963
48	9.499065
48	9.15414
48	8.825087
48	8.490377
48	8.157506
48	7.827125
48	7.494793
48	7.173424
48	6.865572
48	6.565487
48	6.261676
48	5.989115
48	5.736023
48	5.506015
48	5.314277
48	5.164749
48	5.097224
48	5.123943
48	5.259826
48	5.516887
48	5.858482
48	6.265728
48	6.695956
48	7.12318
48	7.532399
48	7.882021
48	8.162141
48	8.38236
48	8.546024
48	8.641469
48	8.686263
48	8.694978
48	8.681576
48	8.662743
48	8.655483
48	8.679742
48	8.75325
48	8.889225
48	9.07095
48	9.285247
48	9.496401
48	9.670397
48	9.796025
48	9.857421
48	9.874874
48	9.863626
48	9.839309
48	9.816088
48	9.803405
48	9.806052
48	9.82538
48	9.855607
48	9.885722
48	9.901644
48	9.884718
48	9.815678
48	9.676722
48	9.481647
48	9.240029
48	8.97349
48	8.70255
48	8.434655
48	8.196031
48	7.981194
48	7.792473
48	7.614389
48	7.464455
48	7.321864
48	7.184934
48	7.048602
48	6.91136
48	6.785547
48	6.683554
48	6.617945
48	6.609966
48	6.683045
48	6.846673
48	7.093615
48	7.402456
48	7.754197
48	8.10822
48	8.455704
48	8.77951
48	9.092239
48	9.349699
48	9.572605
48	9.760426
48	9.91074
48	10.03623
48	10.12972
48	10.20522
48	10.27351
48	10.34413
48	10.42869
48	10.52843
48	10.63309
48	10.71876
48	10.75952
48	10.72685
48	10.61727
48	10.43639
48	10.19652
48	9.911154
48	9.600266
48	9.273538
48	8.93922
48	8.594739
48	8.276731
48	7.967593
48	7.666544
48	7.374506
48	7.071583
48	6.79334
48	6.514451
48	6.24714
48	5.994279
48	5.754756
48	5.556339
48	5.408081
48	5.325479
48	5.326451
48	5.436767
48	5.660493
48	5.984059
48	6.37454
48	6.809712
48	7.232045
48	7.630874
48	7.988284
48	8.293771
48	8.541083
48	8.720898
48	8.83916
48	8.906987
48	8.93439
48	8.936182
48	8.925133
48	8.921085
48	8.94236
48	9.006558
48	9.126442
48	9.296482
48	9.495452
48	9.691726
48	9.855697
48	9.952624
48	9.988029
48	9.972334
48	9.920585
48	9.847301
48	9.774722
48	9.707944
48	9.658034
48	9.625414
48	9.607609
48	9.596078
48	9.575728
48	9.526604
48	9.432424
48	9.279134
48	9.071812
48	8.827309
48	8.564837
48	8.30342
48	8.048879
48	7.837574
48	7.659494
48	7.516749
48	7.409051
48	7.324748
48	7.264947
48	7.223269
48	7.19143
48	7.167099
48	7.15975
48	7.179116
48	7.243561
48	7.371832
48	7.573244
48	7.839261
48	8.144013
48	8.464615
48	8.79105
48	9.079195
48	9.341742
48	9.576987
48	9.785099
48	9.977474
48	10.13621
48	10.27841
48	10.40429
48	10.51739
48	10.6233
48	10.72071
48	10.81272
48	10.90235
48	10.97885
48	11.01719
48	10.99452
48	10.89845
48	10.7229
48	10.49179
48	10.21047
48	9.891212
48	9.548794
48	9.185908
48	8.825606
48	8.465017
48	8.111286
48	7.762866
48	7.424436
48	7.098649
48	6.785957
48	6.48238
48	6.178194
48	5.907632
48	5.654752
48	5.427888
48	5.240144
48	5.099023
48	5.041364
48	5.082909
48	5.241774
48	5.520089
48	5.892939
48	6.318762
48	6.75545
48	7.194777
48	7.56721
48	7.89552
48	8.160592
48	8.362298
48	8.507711
48	8.587064
48	8.619243
48	8.61806
48	8.595526
48	8.571086
48	8.56244
48	8.589603
48	8.671143
48	8.816853
48	9.01518
48	9.243727
48	9.467073
48	9.664972
48	9.799969
48	9.887376
48	9.93523
48	9.960469
48	9.976589
48	9.99337
48	10.02043
48	10.06132
48	10.11498
48	10.17705
48	10.2319
48	10.27125
48	10.27284
48	10.22027
48	10.09799
48	9.90779
48	9.662285
48	9.389116
48	9.096622
48	8.824199
48	8.563256
48	8.317115
48	8.088137
48	7.862685
48	7.651145
48	7.447939
48	7.246628
48	7.035045
48	6.839473
48	6.650342
48	6.476891
48	6.332891
48	6.234557
48	6.210947
48	6.276561
48	6.438826
48	6.699636
48	7.017707
48	7.38126
48	7.763844
48	8.141585
48	8.513478
48	8.83673
48	9.119279
48	9.35198
48	9.54885
48	9.684933
48	9.783214
48	9.850024
48	9.895867
48	9.935623
48	9.980823
48	10.04882
48	10.14786
48	10.27448
48	10.41055
48	10.51758
48	10.571
48	10.54988
48	10.44997
48	10.28728
48	10.07214
48	9.823387
48	9.5556
48	9.271037
48	9.004959
48	8.747237
48	8.50002
48	8.265315
48	8.028391
48	7.796066
48	7.555022
48	7.305012
48	7.035392
48	6.785966
48	6.54568
48	6.328949
48	6.149661
