t	Voltage
84	1.907428
84	1.907995
84	1.908565
84	1.909112
84	1.909642
84	1.910121
84	1.910572
84	1.910966
84	1.911298
84	1.911561
84	1.911777
84	1.911909
84	1.911976
84	1.911964
84	1.911881
84	1.911729
84	1.911494
84	1.911214
84	1.910863
84	1.910451
84	1.90998
84	1.909483
84	1.908935
84	1.908365
84	1.907775
84	1.907169
84	1.906567
84	1.905968
84	1.90538
84	1.90483
84	1.904309
84	1.903826
84	1.903415
84	1.903057
84	1.902752
84	1.902528
84	1.902365
84	1.902298
84	1.902299
84	1.902369
84	1.902534
84	1.902758
84	1.903064
84	1.903424
84	1.903833
84	1.904312
84	1.904833
84	1.905382
84	1.905962
84	1.906556
84	1.907145
84	1.90775
84	1.908333
84	1.908895
84	1.909432
84	1.909917
84	1.910375
84	1.910775
84	1.911113
84	1.911385
84	1.911601
84	1.911737
84	1.911808
84	1.911798
84	1.911718
84	1.911567
84	1.911339
84	1.911058
84	1.910712
84	1.910297
84	1.909834
84	1.909337
84	1.908787
84	1.908229
84	1.907637
84	1.907028
84	1.906432
84	1.905838
84	1.905253
84	1.904703
84	1.904185
84	1.903705
84	1.903299
84	1.902941
84	1.90264
84	1.902417
84	1.902254
84	1.902189
84	1.902191
84	1.902265
84	1.902431
84	1.902661
84	1.902969
84	1.90333
84	1.903742
84	1.904229
84	1.90475
84	1.905299
84	1.905882
84	1.906478
84	1.907076
84	1.907678
84	1.908267
84	1.908825
84	1.909369
84	1.909854
84	1.910316
84	1.910719
84	1.911059
84	1.911325
84	1.911545
84	1.911687
84	1.911757
84	1.911754
84	1.911667
84	1.911524
84	1.911294
84	1.911014
84	1.910672
84	1.91026
84	1.909793
84	1.909302
84	1.908756
84	1.908193
84	1.907599
84	1.906998
84	1.906403
84	1.905808
84	1.905226
84	1.904676
84	1.904157
84	1.90368
84	1.903271
84	1.90291
84	1.902612
84	1.902392
84	1.90223
84	1.902167
84	1.902172
84	1.902245
84	1.902412
84	1.902637
84	1.902948
84	1.903311
84	1.903724
84	1.904207
84	1.904727
84	1.905278
84	1.905865
84	1.906457
84	1.907054
84	1.907656
84	1.908245
84	1.908808
84	1.909348
84	1.909835
84	1.910294
84	1.910699
84	1.911037
84	1.91131
84	1.911528
84	1.911665
84	1.911739
84	1.911734
84	1.911653
84	1.911502
84	1.911275
84	1.910995
84	1.910648
84	1.910235
84	1.90977
84	1.909274
84	1.908734
84	1.90817
84	1.907576
84	1.906977
84	1.906377
84	1.905783
84	1.905198
84	1.904649
84	1.904134
84	1.90365
84	1.903246
84	1.902887
84	1.902583
84	1.902361
84	1.902198
84	1.902134
84	1.902138
84	1.902209
84	1.90238
84	1.902606
84	1.902913
84	1.903278
84	1.903691
84	1.904174
84	1.904695
84	1.905246
84	1.905828
84	1.906424
84	1.907017
84	1.90762
84	1.90821
84	1.90877
84	1.909311
84	1.909803
84	1.910261
84	1.910665
84	1.911003
84	1.911273
84	1.911497
84	1.911635
84	1.91171
84	1.911708
84	1.911627
84	1.911478
84	1.911249
84	1.910972
84	1.910626
84	1.910217
84	1.90975
84	1.909261
84	1.908717
84	1.908152
84	1.907568
84	1.906961
84	1.906363
84	1.905769
84	1.905185
84	1.904643
84	1.904124
84	1.903645
84	1.903235
84	1.902879
84	1.902576
84	1.902355
84	1.902188
84	1.902127
84	1.902131
84	1.902197
84	1.902369
84	1.902596
84	1.902902
84	1.903266
84	1.903678
84	1.904161
84	1.904683
84	1.905232
84	1.905812
84	1.906409
84	1.907008
84	1.907612
84	1.9082
84	1.90876
84	1.909302
84	1.909792
84	1.910247
84	1.910656
84	1.910995
84	1.911262
84	1.911485
84	1.911624
84	1.911697
84	1.911693
84	1.911613
84	1.911465
84	1.911236
84	1.910956
84	1.910609
84	1.910203
84	1.909733
84	1.909245
84	1.908699
84	1.908134
84	1.907545
84	1.906938
84	1.906342
84	1.905746
84	1.905163
84	1.904617
84	1.9041
84	1.903614
84	1.903209
84	1.902851
84	1.902546
84	1.902329
84	1.902165
84	1.902097
84	1.902099
84	1.902171
84	1.90234
84	1.902563
84	1.902873
84	1.903237
84	1.90365
84	1.904133
84	1.904654
84	1.905204
84	1.905787
84	1.906383
84	1.906983
84	1.907587
84	1.908171
84	1.908731
84	1.909273
84	1.909761
84	1.910219
84	1.910623
84	1.910964
84	1.911234
84	1.91145
84	1.911596
84	1.911669
84	1.911658
84	1.91158
84	1.911436
84	1.911207
84	1.910926
84	1.910583
84	1.910174
84	1.90971
84	1.909216
84	1.908672
84	1.908107
84	1.907515
84	1.906912
84	1.906316
84	1.905721
84	1.905139
84	1.904594
84	1.904068
84	1.903594
84	1.903186
84	1.902827
84	1.902525
84	1.902305
