t	Voltage
40	1.913644
40	1.917654
40	1.921527
40	1.925203
40	1.928633
40	1.93179
40	1.934617
40	1.937102
40	1.93921
40	1.940911
40	1.94221
40	1.943057
40	1.943479
40	1.943449
40	1.942963
40	1.942057
40	1.940699
40	1.93894
40	1.936777
40	1.93424
40	1.931366
40	1.928165
40	1.924695
40	1.920988
40	1.917087
40	1.913042
40	1.908895
40	1.904703
40	1.900538
40	1.896458
40	1.89253
40	1.888836
40	1.885451
40	1.882459
40	1.879951
40	1.877986
40	1.876664
40	1.875981
40	1.876011
40	1.876738
40	1.878109
40	1.880124
40	1.882671
40	1.885699
40	1.889121
40	1.892843
40	1.896799
40	1.900891
40	1.905069
40	1.909266
40	1.913409
40	1.917441
40	1.921329
40	1.925017
40	1.928446
40	1.931614
40	1.934449
40	1.936942
40	1.939054
40	1.940758
40	1.942064
40	1.942909
40	1.943336
40	1.943306
40	1.942824
40	1.94192
40	1.940565
40	1.938806
40	1.936643
40	1.934112
40	1.93124
40	1.928035
40	1.92457
40	1.920863
40	1.91696
40	1.91292
40	1.908768
40	1.904573
40	1.900417
40	1.896339
40	1.892411
40	1.888714
40	1.885329
40	1.882337
40	1.879831
40	1.87786
40	1.876542
40	1.875865
40	1.87589
40	1.876616
40	1.87799
40	1.880007
40	1.882557
40	1.885588
40	1.88901
40	1.892733
40	1.896683
40	1.900782
40	1.904961
40	1.909159
40	1.913303
40	1.917338
40	1.921227
40	1.924909
40	1.928345
40	1.931515
40	1.934347
40	1.936842
40	1.938952
40	1.940663
40	1.941962
40	1.942819
40	1.943243
40	1.943214
40	1.942737
40	1.941836
40	1.940477
40	1.93872
40	1.936567
40	1.93403
40	1.931159
40	1.927959
40	1.924497
40	1.92079
40	1.916883
40	1.912845
40	1.908701
40	1.904512
40	1.900347
40	1.896269
40	1.89234
40	1.888649
40	1.885263
40	1.882273
40	1.879772
40	1.877803
40	1.876485
40	1.875808
40	1.875835
40	1.876563
40	1.877936
40	1.879949
40	1.882502
40	1.885527
40	1.888954
40	1.89268
40	1.896627
40	1.900726
40	1.904903
40	1.909104
40	1.91325
40	1.91728
40	1.921174
40	1.924856
40	1.928292
40	1.931457
40	1.934297
40	1.936789
40	1.938901
40	1.940608
