t	Voltage
78	1.91627
78	1.9231
78	1.929631
78	1.935781
78	1.941483
78	1.946671
78	1.951331
78	1.955385
78	1.95882
78	1.961599
78	1.963684
78	1.965064
78	1.96573
78	1.965668
78	1.964885
78	1.963376
78	1.961165
78	1.958277
78	1.954731
78	1.950567
78	1.945809
78	1.940521
78	1.934731
78	1.928505
78	1.921874
78	1.914929
78	1.90768
78	1.90019
78	1.892539
78	1.884771
78	1.876975
78	1.869213
78	1.861648
78	1.854439
78	1.847876
78	1.842319
78	1.83824
78	1.836041
78	1.836084
78	1.838362
78	1.842518
78	1.848141
78	1.854767
78	1.862033
78	1.869647
78	1.877447
78	1.885265
78	1.893056
78	1.900712
78	1.908198
78	1.91543
78	1.922368
78	1.928947
78	1.93513
78	1.940858
78	1.946073
78	1.950753
78	1.954828
78	1.958278
78	1.961074
78	1.963172
78	1.964572
78	1.965246
78	1.965195
78	1.96442
78	1.962922
78	1.960724
78	1.957837
78	1.954301
78	1.950143
78	1.945393
78	1.940107
78	1.934321
78	1.928107
78	1.921496
78	1.914535
78	1.907285
78	1.899795
78	1.89215
78	1.884385
78	1.876589
78	1.868829
78	1.861266
78	1.854054
78	1.847497
78	1.841943
78	1.837862
78	1.835668
78	1.835711
78	1.837995
78	1.842162
78	1.847795
78	1.85443
78	1.861708
78	1.869331
78	1.877136
78	1.884966
78	1.892758
78	1.900426
78	1.90792
78	1.91516
78	1.922102
78	1.928692
78	1.934874
78	1.94061
78	1.945833
78	1.950513
78	1.954596
78	1.958054
78	1.960846
78	1.962951
78	1.964356
78	1.965031
78	1.964984
78	1.964212
78	1.962712
78	1.960515
78	1.957632
78	1.954093
78	1.949939
78	1.945189
78	1.939908
78	1.934119
78	1.927894
78	1.921288
78	1.914324
78	1.907082
78	1.899595
78	1.891946
78	1.884172
78	1.87638
78	1.868619
78	1.861052
78	1.853841
78	1.847275
78	1.841732
78	1.837655
78	1.835457
78	1.835502
78	1.837794
78	1.84196
78	1.847595
78	1.854236
78	1.861512
78	1.869142
78	1.876948
78	1.884779
78	1.892579
78	1.900251
78	1.907746
78	1.914987
78	1.92193
78	1.92852
78	1.934701
78	1.940441
78	1.945666
78	1.950344
78	1.954432
78	1.957891
78	1.960688
78	1.962792
78	1.964199
78	1.964875
78	1.964829
78	1.964057
78	1.962556
78	1.960358
78	1.95748
78	1.953943
78	1.949788
78	1.945037
78	1.939757
78	1.933972
78	1.927743
78	1.921146
78	1.91418
78	1.906932
78	1.899443
78	1.891792
78	1.884023
78	1.876228
78	1.868466
78	1.860898
78	1.853692
78	1.847127
78	1.841573
78	1.837491
78	1.835299
78	1.835349
78	1.837636
78	1.8418
78	1.847441
78	1.854081
78	1.861364
78	1.868992
78	1.876804
78	1.884636
78	1.892435
78	1.900102
78	1.907602
78	1.914845
78	1.921789
78	1.928381
78	1.934567
78	1.940311
78	1.945536
78	1.950217
78	1.9543
78	1.957759
78	1.960557
78	1.962655
78	1.964068
78	1.964748
78	1.964698
78	1.963926
78	1.962426
78	1.960235
78	1.957353
78	1.953819
78	1.94966
78	1.944912
78	1.939629
78	1.933848
78	1.92764
78	1.921021
78	1.91406
78	1.906812
78	1.899328
78	1.891681
78	1.883905
78	1.876115
78	1.868356
78	1.860794
78	1.853578
78	1.847018
78	1.841463
78	1.837385
78	1.835195
78	1.835242
78	1.837534
78	1.841704
78	1.847342
78	1.853989
78	1.861276
78	1.868905
78	1.876717
78	1.884557
78	1.89236
78	1.900033
78	1.907534
78	1.914784
78	1.921726
78	1.928324
78	1.934515
78	1.940253
78	1.945477
78	1.950163
78	1.954249
78	1.957712
78	1.960507
78	1.962615
78	1.964026
78	1.964708
78	1.96466
78	1.963883
78	1.962385
78	1.960191
78	1.95731
78	1.953769
78	1.949618
78	1.944867
78	1.939586
78	1.933799
78	1.927577
78	1.920973
78	1.914011
78	1.906761
78	1.899273
78	1.891629
78	1.883854
78	1.876058
78	1.868296
78	1.860727
78	1.853519
78	1.846956
78	1.841401
78	1.83732
78	1.835125
78	1.835177
78	1.837465
78	1.841632
78	1.847276
78	1.853921
78	1.861207
78	1.868833
78	1.876651
78	1.884486
78	1.892289
78	1.899965
78	1.907462
78	1.914704
78	1.921648
78	1.928253
78	1.934439
78	1.940178
78	1.945405
78	1.950091
78	1.954179
78	1.957636
78	1.960436
78	1.962541
78	1.963954
78	1.96463
78	1.964581
78	1.963808
78	1.962311
78	1.960117
78	1.957235
78	1.9537
78	1.94954
78	1.944795
78	1.939503
78	1.93372
78	1.927496
78	1.920892
78	1.91393
78	1.906681
78	1.899188
78	1.891538
78	1.883765
78	1.875969
78	1.868206
78	1.860639
78	1.853422
78	1.846865
78	1.841304
78	1.837228
78	1.835032
78	1.835078
78	1.83737
